count(dqid)	uid
2	1257A0AF-2B1B-AD82-AB9D-9FE3008AFD12
9	38EFE986-FA53-E7A2-66C1-2F940436E510
28	6E1445AB-5428-DF2E-C339-116C1CE1D739
9	76A58E38-5406-5ABB-EC5D-31FFA3652E21
17	8B8929FE-5876-EC19-B2A1-6DC8C5E9D812
