qid	dqid	start_id	end_id	start_details	end_details	start_ts	end_ts
2	63D79780-C69A-A0DD-5E31-1059CA354F86	264	265	NULL	NULL	1526062541000	1526062557000
2	EE21C26F-39E9-03D2-3D27-ED55067E1428	457	458	NULL	NULL	1526078396726	1526078441631
2	F5D13B0A-D934-2189-DB09-34E26D10286F	486	487	NULL	NULL	1526078802215	1526078848528
2	FC399617-E004-2369-C1A3-2A6727A831FA	507	512	NULL	NULL	1526079006949	1526079031720
2	B63ACA45-23E5-26E0-1FBD-C1D7120A5FCF	535	537	NULL	NULL	1526079309225	1526079367009
2	520BC668-CB88-7DDF-3FB5-7D8AD2DBDDE9	563	564	NULL	NULL	1526080858636	1526080906515
2	D24B7F45-FB71-A30C-DD1F-F06F03D88159	576	579	NULL	NULL	1526082457063	1526082498770
2	CC3ED14D-6F8E-FCF5-9AEB-3AC9BF66D482	578	NULL	NULL	NULL	1526082465211	NULL
2	8E091F98-DEA7-5FB1-74D3-B250DEE71ED2	587	591	NULL	NULL	1526082556305	1526082595488
2	4068DCC1-E9B1-8F52-FE17-3B1B97AB50C0	602	604	NULL	NULL	1526082645549	1526082698781
2	41B2D1B1-D9CC-F0ED-5EB3-4E6E355DACF7	625	626	NULL	NULL	1526083146135	1526083185748
2	E1FFFCCA-538D-5D7E-EE54-B5BD5EE5E147	646	647	NULL	NULL	1526083457787	1526083471802
2	D2261199-0F9F-BC11-1136-8F5E65741ECB	680	681	NULL	NULL	1526083853923	1526083917812
2	AFFDED3E-7C63-2900-5462-69916F76176E	715	718	NULL	NULL	1526085200416	1526085234666
2	D858E067-ACA0-9A43-BA5C-8C740A9F673F	742	744	NULL	NULL	1526085860950	1526085911492
2	922B9553-4E48-8B98-4EB4-06884459443C	761	762	NULL	NULL	1526086101106	1526086118346
2	255C6E50-D3C5-297C-0EA9-D2285C09DBD7	825	826	NULL	NULL	1526088477146	1526088544058
2	8DCC9FE6-939E-BC02-A1E3-DB4200E0F787	833	835	NULL	NULL	1526088680630	1526088714658
2	B2BDEF3A-1573-D0D7-681A-758E848DF6F3	844	845	NULL	NULL	1526088773886	1526088812975
2	0992610A-5205-D6B6-E01D-81B6755B0678	898	899	NULL	NULL	1526098654864	1526098664985
2	54C1D5FF-8EAD-C554-ADF0-366349B26DA9	919	NULL	NULL	NULL	1526100320969	NULL
2	1519D1D6-3A26-72BB-F984-5A031C8E53D8	921	924	NULL	NULL	1526100350731	1526100404682
2	48F5EEA7-7B30-097D-FDCF-7C7CDBE9AF67	928	931	NULL	NULL	1526100427912	1526100468430
2	5EFFEADB-D669-48A3-8F56-A5E275ADB499	948	949	NULL	NULL	1526100794423	1526100810364
2	88C78A47-E331-2306-B55F-6D22489B11C9	960	961	NULL	NULL	1526100953955	1526100964599
2	3A7AFED4-AB65-97C5-D99D-3E9F639768D8	972	973	NULL	NULL	1526102217508	1526102255043
2	B9532106-C23A-8750-5A86-E2D0E0E3B9A9	981	982	NULL	NULL	1526103524645	1526103627038
2	72A24769-5317-E001-42B5-7E5DA7C11AEC	992	993	NULL	NULL	1526105607755	1526105658137
2	BA05C58F-D347-FFA6-D759-4A4BC97F4DEB	1007	1013	NULL	NULL	1526105973026	1526106041459
2	29B352C4-465A-8DEC-296A-5279A088E2E0	1017	1020	NULL	NULL	1526106074788	1526106125926
2	0944DAA0-E1B8-82A7-4E6A-C2583C447029	1038	1039	NULL	NULL	1526106260387	1526106280970
2	58833DCD-5793-DC24-ACEE-51DF5164E3CA	1072	1075	NULL	NULL	1526106566109	1526106578063
2	09D65398-5738-08EF-F6CB-BD6D6336C1DA	1074	1083	NULL	NULL	1526106594176	1526106632111
2	7A42607A-1A5E-2AEE-84E0-A9A28F9EB395	1090	1096	NULL	NULL	1526106652817	1526106675557
2	199F544F-73EB-6EB1-A24B-46839B23AAF1	1117	1119	NULL	NULL	1526106747010	1526106759420
2	96028F3A-3D5D-43CA-8D58-9BD868E92408	1155	1156	NULL	NULL	1526106912709	1526106921755
2	1FCF1E55-1D1B-E63A-B909-1F7AFE9FBB5A	1160	1163	NULL	NULL	1526106913700	1526106924016
2	A390A75E-3191-C948-A699-43C7D8D7EDC8	1194	1195	NULL	NULL	1526107072478	1526107082759
2	2C09D4C4-A40E-7471-D3D6-C0DC2FBC95BA	1220	1221	NULL	NULL	1526107260200	1526107270809
2	59697BBD-72DC-A2FA-8B06-8FDDF522E88A	1237	1238	NULL	NULL	1526107873616	1526107928441
2	CA991A35-529D-17E7-FF61-56AEAFCBD675	1260	1261	NULL	NULL	1526137555096	1526137607638
2	6C06DE17-8F36-B840-EC88-1F30A8D1F684	1279	1280	NULL	NULL	1526138103306	1526138116007
2	A24E303B-D3A6-67D3-1B02-602ACBA73EB3	1298	1299	NULL	NULL	1526148036193	1526148088685
2	0D140D82-F910-530D-7A89-5D8F4E7A3551	1317	1318	NULL	NULL	1526148683184	1526148701962
2	2AFF833A-DBA2-A655-1DE7-5A23C313838D	1336	1337	NULL	NULL	1526149103219	1526149118309
2	73B6327A-6895-97B3-EBC3-A3415194F200	1351	1352	NULL	NULL	1526149330002	1526149377039
2	8AF20A9F-A6F3-E961-0739-5C8992F53415	1376	1377	NULL	NULL	1526151207749	1526151502360
2	891F924D-0B82-3C64-8071-F61A79A45A4A	1400	1401	NULL	NULL	1526155589339	1526155638460
2	80595B4E-2842-7386-C762-78F16F6AE263	1424	1425	NULL	NULL	1526156308093	1526156338720
2	9D68A56C-3DB2-8968-8C47-4F756CD158B8	1429	1437	NULL	NULL	1526156375889	1526156430561
2	301E83C4-1079-1BC2-0E8B-8227DDAE6F1A	1433	1440	NULL	NULL	1526156395417	1526156452954
2	F0AFB753-5C72-FB80-FD0A-02936E21683A	1483	1486	NULL	NULL	1526157706446	1526157759366
2	813681F7-B43E-9A97-E4D5-9EA43302D9C7	1525	1526	NULL	NULL	1526163744300	1526163778837
2	C8264CF1-9C94-482A-7059-A9243E2050F6	1565	1566	NULL	NULL	1526167956156	1526168021123
2	8E6785AD-F9CD-6B0E-D612-EA9BD45641A4	1624	1625	NULL	NULL	1526173527399	1526173568066
2	D70A638A-D6F4-FA91-6E94-C47FB6FCB3A9	1645	1646	NULL	NULL	1526175320070	1526175351128
2	A38089B3-11AB-54C5-BB25-8A6DDD332E65	1653	1655	NULL	NULL	1526175646379	1526175668503
2	4324B38A-DF5B-6FD9-AD79-3FEE2DFD54B1	1691	1692	NULL	NULL	1526178883134	1526178942288
2	4182D9EB-1F79-7051-3C10-C1F5034CB45C	1705	1706	NULL	NULL	1526179072552	1526179087830
2	DD66FCF7-770A-5A7A-DEA8-FB4941C1495E	1724	1725	NULL	NULL	1526179417328	1526179430926
2	F779B08E-C439-4895-717D-993D9A1E68E0	1778	1779	NULL	NULL	1526184923397	1526184943742
2	3C4C46DC-A04A-1EB4-1E5B-25A895B0D3D4	1796	1797	NULL	NULL	1526186614923	1526186655618
2	4B077117-461D-DD95-C59F-A35779D19B7B	1885	1887	NULL	NULL	1526200525255	1526200576928
2	C01AE815-07AE-61D3-30A2-24B4B595245A	1911	1913	NULL	NULL	1526201558392	1526201601494
2	ECB7BE3D-E4F5-8156-1CF2-004D99FE7BFC	1995	1996	NULL	NULL	1526242966116	1526242992685
2	551040A1-F5B7-FF50-40D8-BC5271ADC077	2028	2029	NULL	NULL	1526245881231	1526245950807
2	4116F6AC-14D2-1012-B995-3BFE75EAB52A	2037	2038	NULL	NULL	1526246326636	1526246362198
2	9C5D890E-FA1F-F2AB-0DB1-19E4EC31EFBD	2052	NULL	NULL	NULL	1526246577351	NULL
2	45492412-1C8F-69CF-F771-465C8B2A486B	2056	2057	NULL	NULL	1526246810419	1526246823434
2	E272F2A7-B7DE-689C-ABD2-D7F439FEA53E	2077	2078	NULL	NULL	1526249240558	1526249260793
2	2FBCC35F-7CD3-C5BB-DE42-736359FFE99B	2098	2099	NULL	NULL	1526250004444	1526250045799
2	1D2D66D8-F84C-B5F3-803C-97E8C7C1633B	2115	2116	NULL	NULL	1526253323827	1526253386477
2	760B058C-87A0-6E8D-7E9F-6327149ACB19	2136	2137	NULL	NULL	1526254493425	1526254577567
2	66A01C13-BF78-9D00-78D5-57CA0120CAE8	2156	2157	NULL	NULL	1526263190862	1526263256979
2	5871675D-67EB-6F25-4882-56C88BAFF329	2175	2176	NULL	NULL	1526265637282	1526265671732
2	D06A5523-292D-16B5-3B1C-EA27F82D94D5	2197	2198	NULL	NULL	1526267037949	1526267068798
2	6235E35A-4A30-7AD5-558A-84D2CB226A62	2267	2268	NULL	NULL	1526295049764	1526295068268
2	5B1D99D1-0E2F-B6F7-A8C0-F25D6E2BEDA4	2287	2288	NULL	NULL	1526325390749	1526325434794
2	F7706312-8D94-F6BD-3A93-3C1A0C84ACC7	2326	NULL	NULL	NULL	1526330297346	NULL
2	D2C135E0-F0C4-BB85-4F64-3ADD44EA3C50	2349	2350	NULL	NULL	1526337973631	1526338428948
2	F85A03B3-A65B-C97A-F5D1-280F2A8124AC	2368	2369	NULL	NULL	1526339885246	1526339895984
2	80DD3964-71AA-5C0F-E15C-10CD90CA98BC	2385	NULL	NULL	NULL	1526344107365	NULL
2	E140A0DC-427A-700A-EBFF-72A37B8D0C53	2389	NULL	NULL	NULL	1526344613434	NULL
2	92B61EAA-F478-29E6-CE2F-D8638C44731E	2395	2396	NULL	NULL	1526349505828	1526349545586
2	ECE4F874-FDCA-04CF-29CA-F55301F1F6AC	2404	2405	NULL	NULL	1526353094283	1526353129725
