qid	dqid	start_id	end_id	start_details	end_details	start_ts	end_ts
3	0732F8EB-98AE-1F91-D012-E88AB2F63BEA	267	NULL	{"goalTime":"7:35"}	NULL	1526062560000	NULL
3	6F36021E-88FA-0E85-277D-95E4CBA03387	268	269	NULL	{"time":21.983333333333,"won":true}	1526062560000	1526062619000
3	812B5C50-50C2-4E84-6105-0852944165EE	459	NULL	{"goalTime":"7:35"}	NULL	1526078442685	NULL
3	DF592518-947D-86C0-54F5-47E921B607BA	460	461	NULL	{"won":true,"time":29.75}	1526078442686	1526078479727
3	E6A89156-8A22-3D9C-0D86-633DB81E7E82	488	NULL	NULL	NULL	1526078849665	NULL
3	09727D50-DFE4-6A84-7481-324D23928432	489	492	{"goalTime":"7:35"}	{"won":true,"time":25.283333333333}	1526078849665	1526078899069
3	59CF9FFB-B740-834E-4FA0-A79E531F5B40	513	517	NULL	{"won":true,"time":30.533333333333}	1526079032787	1526079074260
3	31764801-FA78-86E2-6E40-8A6AEA9A55BA	514	NULL	{"goalTime":"7:35"}	NULL	1526079032786	NULL
3	CD278B14-5123-F36E-3AE4-2E3BC1A8B89F	538	NULL	NULL	NULL	1526079368049	NULL
3	A816952B-786D-5CCC-ED6D-B3D1391C63AC	539	540	{"goalTime":"7:35"}	{"won":true,"time":25.816666666666}	1526079368048	1526079433331
3	1D249AAD-EE67-7C1F-C44C-503CB318E05A	565	NULL	{"goalTime":"7:35"}	NULL	1526080907582	NULL
3	CDD11021-0784-4B8A-D1E0-72C503735647	566	567	NULL	{"won":true,"time":43.266666666665}	1526080907583	1526080960270
3	DC738667-4296-DE63-25D6-7760A4D905C7	580	NULL	{"goalTime":"7:35"}	NULL	1526082499877	NULL
3	226E90CD-E727-638F-A2E5-CA443502CE77	581	584	NULL	{"won":true,"time":27.416666666666}	1526082499879	1526082541416
3	4F5B3A82-2F14-1E5D-C84B-1B2160E86D4D	592	NULL	{"goalTime":"7:35"}	NULL	1526082596528	NULL
3	9466432F-15B9-A85E-9F0E-B60DD39BB92A	593	600	NULL	{"won":true,"time":33.433333333333}	1526082596529	1526082641465
3	BAD4844A-BCEE-81FF-7CCE-03AA0AF21370	605	NULL	NULL	NULL	1526082699815	NULL
3	999B4793-8795-FED3-2CC6-66FDD9077776	606	609	{"goalTime":"7:35"}	{"won":true,"time":45.349999999999}	1526082699814	1526082751663
3	23B51919-D180-7800-28E3-BD8D6814A352	627	NULL	NULL	NULL	1526083186873	NULL
3	2C58D4A9-DF73-E920-72B0-D8133F21CC85	628	629	{"goalTime":"7:35"}	{"won":true,"time":31.25}	1526083186873	1526083226300
3	6C68B005-5E0D-B9F3-925D-04BE4EDD4FD5	649	655	{"goalTime":"7:35"}	{"won":true,"time":29.316666666666}	1526083472842	1526083506683
3	1006FBE9-D65C-A934-1C23-FC8CEC0D7E23	650	NULL	NULL	NULL	1526083472843	NULL
3	162FFB1C-B084-236A-3E49-4D161B811A94	682	NULL	NULL	NULL	1526083918844	NULL
3	8D4A94AE-6DDE-D53D-3AC9-3B7234786346	683	684	{"goalTime":"7:35"}	{"won":true,"time":32.866666666666}	1526083918844	1526083962492
3	7C1991CA-1181-0389-E147-431A13BB04CD	719	NULL	{"goalTime":"7:35"}	NULL	1526085235720	NULL
3	ACB6A183-F8B8-0008-B16F-65D1C7FD97DD	720	723	NULL	{"won":true,"time":60.583333333331}	1526085235721	1526085307638
3	0A7A9949-00AB-123F-E9B1-7357A5FE7011	745	NULL	{"goalTime":"7:35"}	NULL	1526085912550	NULL
3	34D6758C-A6E6-43F5-C63F-532733C280C7	746	747	NULL	{"won":true,"time":31.3}	1526085912551	1526085957002
3	B18D46B4-4B84-97EB-CBA7-71A26DAF08FB	763	765	{"goalTime":"7:35"}	{"won":true,"time":27.316666666666}	1526086119395	1526086155362
3	358CC6B9-FD2E-AC0B-C7D1-5A8428B972C1	764	NULL	NULL	NULL	1526086119396	NULL
3	8C89066E-DDD8-AFEC-3C3B-8E62652CB2F9	827	NULL	NULL	NULL	1526088545678	NULL
3	8E1C79D9-972F-E683-208F-D6DE46980A1B	828	831	{"goalTime":"7:35"}	{"won":true,"time":26.15}	1526088545678	1526088673500
3	80D24676-FC89-5B99-2F6D-5F6C91BF62EF	836	840	{"goalTime":"7:35"}	{"won":true,"time":17.85}	1526088716015	1526088756884
3	1BA9346E-2BB2-F726-3B10-1E4E0B88201F	837	NULL	NULL	NULL	1526088716018	NULL
3	6E8F9767-3579-9311-1158-1046423E37AD	848	856	NULL	{"won":true,"time":25.566666666666}	1526088814132	1526088854018
3	85E28CBF-E54E-BEA5-2BB3-2EA30BB5E1AE	849	NULL	{"goalTime":"7:35"}	NULL	1526088814132	NULL
3	3E904E57-7E23-5751-4268-53DBDC1F1245	900	NULL	{"goalTime":"7:35"}	NULL	1526098666047	NULL
3	6497BE5B-C591-FD6F-C57A-6DE4D2ACADDA	901	902	NULL	{"won":true,"time":7.95}	1526098666047	1526098676980
3	4CADE75C-C1D3-71BB-3DAB-EE6D1DB87AA6	925	NULL	NULL	NULL	1526100405718	NULL
3	8479E9F9-3EC3-8239-EFA6-4F6939617284	926	929	{"goalTime":"7:35"}	{"won":true,"time":31.033333333333}	1526100405717	1526100450200
3	A427B31F-5378-120C-1CBF-FE8B5C9AC239	933	NULL	{"goalTime":"7:35"}	NULL	1526100469598	NULL
3	F23C72C0-B2AA-733B-AEED-E7196C8C73E5	934	NULL	NULL	NULL	1526100469601	NULL
3	24957D87-23EE-CF2D-AA6D-F37FDBA2427F	950	NULL	NULL	NULL	1526100811400	NULL
3	BBBF9167-12B9-470F-BBC6-53B5C7A32CF2	951	952	{"goalTime":"7:35"}	{"won":true,"time":18.266666666667}	1526100811400	1526100834241
3	894472F7-897E-C0F2-6151-5417DED0C522	962	NULL	{"goalTime":"7:35"}	NULL	1526100965636	NULL
3	1F8E16B3-4C0F-A36E-3189-2636BB045B34	963	964	NULL	{"won":true,"time":12.1}	1526100965636	1526100982622
3	B1227D18-ACA3-EF1F-3468-89AA633FECE3	974	NULL	NULL	NULL	1526102256122	NULL
3	6D441C7D-A9F2-90C6-6E39-DABFA94C9481	975	976	{"goalTime":"7:35"}	{"won":true,"time":55.116666666665}	1526102256122	1526102320405
3	B84958F2-9F3A-841E-42AD-0E07C2C3DEB4	983	NULL	{"goalTime":"7:35"}	NULL	1526103628136	NULL
3	745EA30C-D14C-F027-9DA8-10D5CB948AC6	984	985	NULL	{"won":true,"time":38.333333333332}	1526103628137	1526103680089
3	3C51938F-EA99-1AA1-EF53-6D237A875077	994	NULL	NULL	NULL	1526105659257	NULL
3	E9753A2E-5671-54BE-8D2A-602B44A1D4AF	995	996	{"goalTime":"7:35"}	{"won":true,"time":24.7}	1526105659254	1526105707599
3	5185521C-64F9-E908-A05A-10EFBBD463B4	1014	NULL	NULL	NULL	1526106042522	NULL
3	49D57EB3-425C-0CE2-69C5-4F57EA45F03F	1015	1018	{"goalTime":"7:35"}	{"won":true,"time":32.149999999999}	1526106042521	1526106081702
3	3A30C84F-B347-F5D3-F7ED-E81F566F0DB4	1021	NULL	NULL	NULL	1526106126972	NULL
3	1ED7F1EF-EDDF-6877-5067-E98475BE492F	1022	1023	{"goalTime":"7:35"}	{"won":true,"time":40.199999999999}	1526106126971	1526106179369
3	6CC3607C-312F-8BCD-B462-360C5ACE531E	1042	NULL	{"goalTime":"7:35"}	NULL	1526106282070	NULL
3	FC8803EC-5BE3-1DCB-553F-26B2E2AE2A72	1043	1044	NULL	{"won":true,"time":12.333333333334}	1526106282071	1526106302234
3	BEB125A3-AC6D-C2DE-21D0-E910E8CCD8F0	1077	NULL	NULL	NULL	1526106579108	NULL
3	EED000E9-9139-3A36-0642-976DCB26BB4D	1078	1081	{"goalTime":"7:35"}	{"won":true,"time":12.05}	1526106579106	1526106595819
3	52BB9268-9071-118A-69F1-E3241116903D	1084	NULL	NULL	NULL	1526106633148	NULL
3	F59DE0C2-078A-0441-AA59-FE54CCD8E51B	1085	1094	{"goalTime":"7:35"}	{"won":true,"time":21.9}	1526106633147	1526106663432
3	8BA06F25-6505-D3FB-2D8C-8AF87230369E	1099	NULL	{"goalTime":"7:35"}	NULL	1526106676693	NULL
