aid	qid	uid
21	6	6124EDFC-838D-48BE-382E-DE2C0431F1DF
14	6	6124EDFC-838D-48BE-382E-DE2C0431F1DF
50	18	164DD44A-4F1B-8E4B-252C-243A58F005A6
62	18	164DD44A-4F1B-8E4B-252C-243A58F005A6
62	18	164DD44A-4F1B-8E4B-252C-243A58F005A6
40	6	6124EDFC-838D-48BE-382E-DE2C0431F1DF
41	6	6124EDFC-838D-48BE-382E-DE2C0431F1DF
62	6	6124EDFC-838D-48BE-382E-DE2C0431F1DF
62	6	6124EDFC-838D-48BE-382E-DE2C0431F1DF
18	18	164DD44A-4F1B-8E4B-252C-243A58F005A6
30	8	6124EDFC-838D-48BE-382E-DE2C0431F1DF
62	8	6124EDFC-838D-48BE-382E-DE2C0431F1DF
15	8	6124EDFC-838D-48BE-382E-DE2C0431F1DF
51	10	6124EDFC-838D-48BE-382E-DE2C0431F1DF
50	10	6124EDFC-838D-48BE-382E-DE2C0431F1DF
13	10	6124EDFC-838D-48BE-382E-DE2C0431F1DF
30	10	6124EDFC-838D-48BE-382E-DE2C0431F1DF
62	12	6124EDFC-838D-48BE-382E-DE2C0431F1DF
62	12	6124EDFC-838D-48BE-382E-DE2C0431F1DF
30	6	3F605E1C-E9D2-1DEF-304E-799DAC7C80A6
21	6	3F605E1C-E9D2-1DEF-304E-799DAC7C80A6
21	6	3F605E1C-E9D2-1DEF-304E-799DAC7C80A6
11	6	3F605E1C-E9D2-1DEF-304E-799DAC7C80A6
40	6	3F605E1C-E9D2-1DEF-304E-799DAC7C80A6
41	6	3F605E1C-E9D2-1DEF-304E-799DAC7C80A6
75	5	E2D2C0BF-B46C-2354-1004-0BBFCBE3FBE1
30	6	E2D2C0BF-B46C-2354-1004-0BBFCBE3FBE1
30	8	3F605E1C-E9D2-1DEF-304E-799DAC7C80A6
13	8	3F605E1C-E9D2-1DEF-304E-799DAC7C80A6
51	10	3F605E1C-E9D2-1DEF-304E-799DAC7C80A6
50	10	3F605E1C-E9D2-1DEF-304E-799DAC7C80A6
30	10	3F605E1C-E9D2-1DEF-304E-799DAC7C80A6
11	10	3F605E1C-E9D2-1DEF-304E-799DAC7C80A6
75	11	3F605E1C-E9D2-1DEF-304E-799DAC7C80A6
50	12	3F605E1C-E9D2-1DEF-304E-799DAC7C80A6
30	12	3F605E1C-E9D2-1DEF-304E-799DAC7C80A6
75	13	3F605E1C-E9D2-1DEF-304E-799DAC7C80A6
11	6	B4485FB0-A82B-6316-771E-B1D4E272A119
21	6	B4485FB0-A82B-6316-771E-B1D4E272A119
12	6	B4485FB0-A82B-6316-771E-B1D4E272A119
40	6	B4485FB0-A82B-6316-771E-B1D4E272A119
41	6	B4485FB0-A82B-6316-771E-B1D4E272A119
62	6	B4485FB0-A82B-6316-771E-B1D4E272A119
62	6	B4485FB0-A82B-6316-771E-B1D4E272A119
75	7	B4485FB0-A82B-6316-771E-B1D4E272A119
30	6	0D9E76AF-DC26-5EC3-3377-D40AEA710A20
21	6	0D9E76AF-DC26-5EC3-3377-D40AEA710A20
15	6	0D9E76AF-DC26-5EC3-3377-D40AEA710A20
40	6	0D9E76AF-DC26-5EC3-3377-D40AEA710A20
41	6	0D9E76AF-DC26-5EC3-3377-D40AEA710A20
62	8	0D9E76AF-DC26-5EC3-3377-D40AEA710A20
62	8	0D9E76AF-DC26-5EC3-3377-D40AEA710A20
30	8	0D9E76AF-DC26-5EC3-3377-D40AEA710A20
11	8	0D9E76AF-DC26-5EC3-3377-D40AEA710A20
72	9	0D9E76AF-DC26-5EC3-3377-D40AEA710A20
30	6	56AE943B-F364-B2EA-88F8-2854E41AE9BB
21	6	56AE943B-F364-B2EA-88F8-2854E41AE9BB
21	6	56AE943B-F364-B2EA-88F8-2854E41AE9BB
13	6	56AE943B-F364-B2EA-88F8-2854E41AE9BB
40	6	56AE943B-F364-B2EA-88F8-2854E41AE9BB
41	6	56AE943B-F364-B2EA-88F8-2854E41AE9BB
62	6	56AE943B-F364-B2EA-88F8-2854E41AE9BB
71	9	0D9E76AF-DC26-5EC3-3377-D40AEA710A20
62	8	56AE943B-F364-B2EA-88F8-2854E41AE9BB
62	8	56AE943B-F364-B2EA-88F8-2854E41AE9BB
30	8	56AE943B-F364-B2EA-88F8-2854E41AE9BB
12	8	56AE943B-F364-B2EA-88F8-2854E41AE9BB
51	10	0D9E76AF-DC26-5EC3-3377-D40AEA710A20
50	10	0D9E76AF-DC26-5EC3-3377-D40AEA710A20
16	10	0D9E76AF-DC26-5EC3-3377-D40AEA710A20
11	10	0D9E76AF-DC26-5EC3-3377-D40AEA710A20
51	10	56AE943B-F364-B2EA-88F8-2854E41AE9BB
50	10	56AE943B-F364-B2EA-88F8-2854E41AE9BB
30	10	56AE943B-F364-B2EA-88F8-2854E41AE9BB
12	10	56AE943B-F364-B2EA-88F8-2854E41AE9BB
72	11	56AE943B-F364-B2EA-88F8-2854E41AE9BB
12	12	56AE943B-F364-B2EA-88F8-2854E41AE9BB
71	11	0D9E76AF-DC26-5EC3-3377-D40AEA710A20
71	11	0D9E76AF-DC26-5EC3-3377-D40AEA710A20
72	11	0D9E76AF-DC26-5EC3-3377-D40AEA710A20
14	12	56AE943B-F364-B2EA-88F8-2854E41AE9BB
30	12	56AE943B-F364-B2EA-88F8-2854E41AE9BB
16	14	56AE943B-F364-B2EA-88F8-2854E41AE9BB
18	14	56AE943B-F364-B2EA-88F8-2854E41AE9BB
12	14	56AE943B-F364-B2EA-88F8-2854E41AE9BB
72	15	56AE943B-F364-B2EA-88F8-2854E41AE9BB
75	15	56AE943B-F364-B2EA-88F8-2854E41AE9BB
12	16	56AE943B-F364-B2EA-88F8-2854E41AE9BB
30	16	56AE943B-F364-B2EA-88F8-2854E41AE9BB
71	17	56AE943B-F364-B2EA-88F8-2854E41AE9BB
75	17	56AE943B-F364-B2EA-88F8-2854E41AE9BB
16	18	56AE943B-F364-B2EA-88F8-2854E41AE9BB
72	19	56AE943B-F364-B2EA-88F8-2854E41AE9BB
75	19	56AE943B-F364-B2EA-88F8-2854E41AE9BB
71	5	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
21	6	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
11	6	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
12	6	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
40	6	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
41	6	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
71	7	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
30	8	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
62	8	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
62	8	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
62	8	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
62	8	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
62	8	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
13	8	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
72	9	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
75	5	61E374D9-BB0A-C885-D9CD-A9DA0DB9F4F9
30	6	61E374D9-BB0A-C885-D9CD-A9DA0DB9F4F9
21	6	61E374D9-BB0A-C885-D9CD-A9DA0DB9F4F9
21	6	61E374D9-BB0A-C885-D9CD-A9DA0DB9F4F9
13	6	61E374D9-BB0A-C885-D9CD-A9DA0DB9F4F9
51	10	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
50	10	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
62	10	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
62	10	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
62	10	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
30	10	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
30	6	503AFE70-A5AC-7B18-E2A9-425EBEB84953
40	6	61E374D9-BB0A-C885-D9CD-A9DA0DB9F4F9
41	6	61E374D9-BB0A-C885-D9CD-A9DA0DB9F4F9
21	6	503AFE70-A5AC-7B18-E2A9-425EBEB84953
12	10	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
15	6	503AFE70-A5AC-7B18-E2A9-425EBEB84953
75	7	61E374D9-BB0A-C885-D9CD-A9DA0DB9F4F9
40	6	503AFE70-A5AC-7B18-E2A9-425EBEB84953
41	6	503AFE70-A5AC-7B18-E2A9-425EBEB84953
62	6	503AFE70-A5AC-7B18-E2A9-425EBEB84953
62	6	503AFE70-A5AC-7B18-E2A9-425EBEB84953
14	8	61E374D9-BB0A-C885-D9CD-A9DA0DB9F4F9
15	8	61E374D9-BB0A-C885-D9CD-A9DA0DB9F4F9
75	7	503AFE70-A5AC-7B18-E2A9-425EBEB84953
71	9	61E374D9-BB0A-C885-D9CD-A9DA0DB9F4F9
50	12	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
30	12	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
12	12	EECFA0EB-C900-60E8-61C2-3C12F0455ECB
75	5	5299CA43-8EF0-72D1-ACC5-14A1481E0476
30	6	5299CA43-8EF0-72D1-ACC5-14A1481E0476
40	6	5299CA43-8EF0-72D1-ACC5-14A1481E0476
41	6	5299CA43-8EF0-72D1-ACC5-14A1481E0476
75	7	5299CA43-8EF0-72D1-ACC5-14A1481E0476
75	5	46B1F6EE-5A34-597A-D5EC-37FBBEFC3641
75	5	46B1F6EE-5A34-597A-D5EC-37FBBEFC3641
30	6	C1CD6355-3F1F-66E4-C0F9-A618FD4A8368
21	6	C1CD6355-3F1F-66E4-C0F9-A618FD4A8368
30	6	46B1F6EE-5A34-597A-D5EC-37FBBEFC3641
13	6	C1CD6355-3F1F-66E4-C0F9-A618FD4A8368
21	6	46B1F6EE-5A34-597A-D5EC-37FBBEFC3641
13	6	46B1F6EE-5A34-597A-D5EC-37FBBEFC3641
40	6	C1CD6355-3F1F-66E4-C0F9-A618FD4A8368
41	6	C1CD6355-3F1F-66E4-C0F9-A618FD4A8368
40	6	46B1F6EE-5A34-597A-D5EC-37FBBEFC3641
41	6	46B1F6EE-5A34-597A-D5EC-37FBBEFC3641
75	7	2C905C55-F8D0-4F38-7206-99C858FDC68F
11	8	2C905C55-F8D0-4F38-7206-99C858FDC68F
14	8	2C905C55-F8D0-4F38-7206-99C858FDC68F
75	9	2C905C55-F8D0-4F38-7206-99C858FDC68F
51	10	2C905C55-F8D0-4F38-7206-99C858FDC68F
50	10	2C905C55-F8D0-4F38-7206-99C858FDC68F
30	6	7A2A4FD6-AB4F-EADE-8E00-68FD632F54C3
21	6	7A2A4FD6-AB4F-EADE-8E00-68FD632F54C3
21	6	7A2A4FD6-AB4F-EADE-8E00-68FD632F54C3
13	6	7A2A4FD6-AB4F-EADE-8E00-68FD632F54C3
30	10	2C905C55-F8D0-4F38-7206-99C858FDC68F
40	6	7A2A4FD6-AB4F-EADE-8E00-68FD632F54C3
41	6	7A2A4FD6-AB4F-EADE-8E00-68FD632F54C3
62	6	7A2A4FD6-AB4F-EADE-8E00-68FD632F54C3
75	7	7A2A4FD6-AB4F-EADE-8E00-68FD632F54C3
75	11	2C905C55-F8D0-4F38-7206-99C858FDC68F
75	5	B8956D5C-335D-122D-9AD5-049F615C681C
75	5	DAEF2279-74B4-A91A-5A36-CEABD4CA0391
30	6	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
21	6	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
30	6	309E0772-4F78-49EC-D4F7-32ACA1EA228D
11	6	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
11	6	309E0772-4F78-49EC-D4F7-32ACA1EA228D
40	6	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
41	6	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
62	6	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
62	6	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
40	6	309E0772-4F78-49EC-D4F7-32ACA1EA228D
41	6	309E0772-4F78-49EC-D4F7-32ACA1EA228D
62	6	309E0772-4F78-49EC-D4F7-32ACA1EA228D
62	6	309E0772-4F78-49EC-D4F7-32ACA1EA228D
11	8	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
75	7	309E0772-4F78-49EC-D4F7-32ACA1EA228D
13	8	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
12	8	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
75	9	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
51	10	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
50	10	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
16	10	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
30	6	504F8141-CB0D-2363-96D3-0864F5C33EFB
21	6	504F8141-CB0D-2363-96D3-0864F5C33EFB
21	6	504F8141-CB0D-2363-96D3-0864F5C33EFB
72	11	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
11	6	504F8141-CB0D-2363-96D3-0864F5C33EFB
71	11	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
40	6	504F8141-CB0D-2363-96D3-0864F5C33EFB
41	6	504F8141-CB0D-2363-96D3-0864F5C33EFB
15	8	504F8141-CB0D-2363-96D3-0864F5C33EFB
62	8	504F8141-CB0D-2363-96D3-0864F5C33EFB
12	8	504F8141-CB0D-2363-96D3-0864F5C33EFB
30	8	504F8141-CB0D-2363-96D3-0864F5C33EFB
16	12	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
15	12	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
12	12	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
51	10	504F8141-CB0D-2363-96D3-0864F5C33EFB
50	10	504F8141-CB0D-2363-96D3-0864F5C33EFB
15	10	504F8141-CB0D-2363-96D3-0864F5C33EFB
30	10	504F8141-CB0D-2363-96D3-0864F5C33EFB
15	14	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
62	14	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
17	14	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
16	14	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
72	15	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
12	12	504F8141-CB0D-2363-96D3-0864F5C33EFB
62	12	504F8141-CB0D-2363-96D3-0864F5C33EFB
15	12	504F8141-CB0D-2363-96D3-0864F5C33EFB
30	6	E3C7FCA8-57DC-FF29-4DD3-A7D111587ADE
21	6	E3C7FCA8-57DC-FF29-4DD3-A7D111587ADE
50	12	504F8141-CB0D-2363-96D3-0864F5C33EFB
15	6	E3C7FCA8-57DC-FF29-4DD3-A7D111587ADE
12	14	504F8141-CB0D-2363-96D3-0864F5C33EFB
62	14	504F8141-CB0D-2363-96D3-0864F5C33EFB
40	6	E3C7FCA8-57DC-FF29-4DD3-A7D111587ADE
41	6	E3C7FCA8-57DC-FF29-4DD3-A7D111587ADE
15	14	504F8141-CB0D-2363-96D3-0864F5C33EFB
62	7	E3C7FCA8-57DC-FF29-4DD3-A7D111587ADE
30	14	504F8141-CB0D-2363-96D3-0864F5C33EFB
18	16	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
75	7	E3C7FCA8-57DC-FF29-4DD3-A7D111587ADE
11	16	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
75	15	504F8141-CB0D-2363-96D3-0864F5C33EFB
11	18	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
12	18	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
60	16	504F8141-CB0D-2363-96D3-0864F5C33EFB
15	16	504F8141-CB0D-2363-96D3-0864F5C33EFB
72	19	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
12	18	504F8141-CB0D-2363-96D3-0864F5C33EFB
30	18	504F8141-CB0D-2363-96D3-0864F5C33EFB
30	6	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
21	6	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
30	6	E6983887-0C80-B726-C137-18702B622C98
21	6	E6983887-0C80-B726-C137-18702B622C98
12	6	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
75	19	AD54F90A-A354-5983-DEC6-FE0AB04CF7CD
21	6	E6983887-0C80-B726-C137-18702B622C98
12	6	E6983887-0C80-B726-C137-18702B622C98
40	6	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
41	6	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
40	6	E6983887-0C80-B726-C137-18702B622C98
41	6	E6983887-0C80-B726-C137-18702B622C98
12	8	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
75	7	E6983887-0C80-B726-C137-18702B622C98
30	8	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
62	8	E6983887-0C80-B726-C137-18702B622C98
62	8	E6983887-0C80-B726-C137-18702B622C98
62	8	E6983887-0C80-B726-C137-18702B622C98
13	8	E6983887-0C80-B726-C137-18702B622C98
72	9	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
51	10	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
50	10	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
16	10	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
15	10	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
72	11	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
75	11	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
12	12	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
50	12	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
12	14	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
17	14	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
16	14	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
72	15	F46EF0D5-F02B-64E9-F52B-8C51B09B6284
75	5	505A4F68-2279-2FD8-8B1A-AA7A59330D65
30	6	505A4F68-2279-2FD8-8B1A-AA7A59330D65
30	6	8BF8CFD0-F1ED-9A4C-42DF-6F03BDF290C6
21	6	8BF8CFD0-F1ED-9A4C-42DF-6F03BDF290C6
13	6	8BF8CFD0-F1ED-9A4C-42DF-6F03BDF290C6
30	6	6D3DDCEB-14CD-1781-4958-EA14D4863772
11	6	6D3DDCEB-14CD-1781-4958-EA14D4863772
40	6	8BF8CFD0-F1ED-9A4C-42DF-6F03BDF290C6
41	6	8BF8CFD0-F1ED-9A4C-42DF-6F03BDF290C6
62	6	8BF8CFD0-F1ED-9A4C-42DF-6F03BDF290C6
62	6	8BF8CFD0-F1ED-9A4C-42DF-6F03BDF290C6
40	6	6D3DDCEB-14CD-1781-4958-EA14D4863772
41	6	6D3DDCEB-14CD-1781-4958-EA14D4863772
62	6	6D3DDCEB-14CD-1781-4958-EA14D4863772
62	6	6D3DDCEB-14CD-1781-4958-EA14D4863772
