qid	dqid	start_id	end_id	start_details	end_details	start_ts	end_ts
4	05DD105A-E454-DD77-94F6-E3EA2902D70A	16	17	{"goalTime":"6:48 AM"}	{"time":16.033333333334,"answer":"0 0 8 0 1 \\/\\/\\/ Correct: 26820","won":false}	1526013749000	1526013775000
4	AF49C09C-4C61-BE2D-820B-168421ACA03C	38	39	NULL	NULL	1526018806000	1526018827000
4	E0339B20-9B54-CA8F-A665-E57C4D332759	145	146	NULL	NULL	1526020653000	1526020669000
4	200FE4B8-0C14-4CA0-47F0-E505F3CD764A	191	NULL	NULL	NULL	1526020760000	NULL
4	E28CACDC-4007-EBC5-9D15-16FC6E89F9B3	202	203	NULL	NULL	1526020996000	1526021002000
4	0F2F8A2C-6E78-7089-0693-102FEDBEF4EC	215	216	NULL	NULL	1526021180000	1526021189000
4	8D6E6952-2067-36DC-EC27-F0B03414E606	241	242	NULL	NULL	1526021550367	1526021561250
4	C7A78FAB-EBD9-956C-D132-9ED46DE4FD09	372	373	NULL	NULL	1526069643857	1526069653925
4	D299802E-4222-9EB9-6782-4459DF1D908C	422	423	NULL	NULL	1526071469164	1526071482967
4	8A5B9877-DDA0-0774-3AA7-32D0B9B4E4D1	491	498	NULL	NULL	1526078864000	1526078951000
4	A74D1414-34A1-5B3F-E939-654AE9BC8C1D	805	806	NULL	NULL	1526088349000	1526088363000
4	2B7C66BD-3187-9754-71F1-5DD2CE1BB646	1396	NULL	NULL	NULL	1526154297000	NULL
4	36CDBDB5-EB28-0C25-9827-5EC57F52CDFF	1512	1513	NULL	NULL	1526162404000	1526162489000
4	C977E8C8-D284-09B2-9F8B-55B814A26BD8	1551	1552	NULL	NULL	1526164919000	1526164946000
4	54164070-F271-CDAC-35AE-0C4B9A257538	1802	NULL	NULL	NULL	1526187512000	NULL
4	BA682840-3595-84F4-72BB-BB1836758ABB	1803	NULL	NULL	NULL	1526188131000	NULL
4	55D89E2B-FDBF-0C76-28B8-C2C0BDE56112	1808	NULL	NULL	NULL	1526189151000	NULL
4	DC89A0D0-4CC4-6A2C-6D7E-CDEF00636A7D	1815	NULL	NULL	NULL	1526190063000	NULL
4	106FBCB0-E25D-16A7-9CBF-FC93DEC69B9F	1828	NULL	NULL	NULL	1526191044000	NULL
4	A27BD3B1-6D90-CA87-8B48-4ADFD1F45301	1835	NULL	NULL	NULL	1526191324000	NULL
4	20B0A2E5-EC24-C868-347B-FEDE7230C85A	1942	NULL	NULL	NULL	1526208870000	NULL
4	C4A3F4FD-BEB0-3D4C-C01A-B9A1E3CC0C3D	1970	NULL	NULL	NULL	1526216710000	NULL
4	71E68F9C-7D25-2E54-EFC3-FDE0AF53A16E	1978	NULL	NULL	NULL	1526216984000	NULL
4	13E10935-C91D-B310-490D-8FE78235A783	1983	NULL	NULL	NULL	1526217254000	NULL
4	1C2ED5C2-C361-9CF3-76AB-08BA812DD64C	1984	NULL	NULL	NULL	1526217389000	NULL
4	BA7911E9-CE7A-039E-5C0E-4C4B8DF66EE2	1985	NULL	NULL	NULL	1526217538000	NULL
4	25E83DAD-CB8F-BD2B-0C3C-7A68495DEAD7	2014	2015	NULL	NULL	1526245409000	1526245434000
4	AE2F7F79-1914-E9CE-F000-E3E9D239488B	2313	2314	NULL	NULL	1526326577000	1526326730000
4	225B4FEF-C3C2-C56C-64EC-501C378B7B19	2430	NULL	NULL	NULL	1526356497000	NULL
4	3B7EC9CA-FF69-3E41-230C-E262056B4569	2443	NULL	NULL	NULL	1526359559000	NULL
4	974F8749-83EA-3BED-05EB-2AF28452609C	2444	NULL	NULL	NULL	1526359597000	NULL
4	31FD8D84-623D-D22E-C365-878128CBDA1B	2445	NULL	NULL	NULL	1526359997000	NULL
4	F78058A5-5F20-B636-F103-418672C57388	2470	2471	NULL	NULL	1526368498000	1526368512000
4	788EA54C-54E0-6E8D-0555-125588334523	2517	NULL	NULL	NULL	1526388337000	NULL
4	C39DBFF4-84F8-6116-7FF0-96BABAEA9F71	2518	NULL	NULL	NULL	1526388445000	NULL
4	E316584A-13D0-FA0D-EF16-D75F0E3DC213	2519	NULL	NULL	NULL	1526389214000	NULL
4	5FFCBDF1-8E5A-2C89-F367-66FDB23C769E	2520	NULL	NULL	NULL	1526389754000	NULL
4	D9137D51-C794-8AFF-F18B-E9A1757528AE	2521	NULL	NULL	NULL	1526390084000	NULL
4	BA11CDFC-F18F-1D49-B721-08E229162341	2522	NULL	NULL	NULL	1526390505000	NULL
4	9CE4E3B9-B51B-5DF7-2EF8-6A4EA84C0D5D	2523	2524	NULL	NULL	1526390985000	1526391040000
4	AC87E3DE-0160-CFF6-759B-FAE74CB0BF5C	2527	NULL	NULL	NULL	1526391167000	NULL
4	73F964BF-2B69-CE24-7FA2-96A4D4D7CDBF	2528	NULL	NULL	NULL	1526392032000	NULL
4	EB8F0270-FD48-4762-35B9-F603FCF0E21E	2529	NULL	NULL	NULL	1526392213000	NULL
4	9746C97A-ED51-471A-5A4C-4048D4948536	2530	NULL	NULL	NULL	1526392810000	NULL
4	C2EDC0AB-3D14-082D-F9CA-D14F163BC87D	2531	NULL	NULL	NULL	1526393237000	NULL
4	8C7D9482-C7FF-76AF-4EB4-68EE89DCFBBC	2532	2533	NULL	NULL	1526394262000	1526394322000
4	F2C80A2F-BED5-72ED-17DB-C653B401E475	2536	NULL	NULL	NULL	1526394393000	NULL
4	D4449C1C-2AB3-5A23-533E-CB0EDE9C73E0	2537	2538	NULL	NULL	1526394448000	1526394488000
4	A25953B6-61A7-E4DE-F9D7-E966ABCEC96A	2541	2542	NULL	NULL	1526409410000	1526409481000
4	DF1008DC-2D57-B1C5-F9A7-C312127FDFA2	2571	2572	NULL	NULL	1526412526000	1526412545000
4	D5D2307C-2A85-4490-3096-92C36F0F3D64	2593	2594	NULL	NULL	1526413464000	1526413487000
4	2BCC936F-D61D-FE3D-6812-612DC918B376	2611	NULL	NULL	NULL	1526436703000	NULL
4	E2742EA1-7B46-7781-3B2B-5B748EA45F65	2612	NULL	NULL	NULL	1526436749000	NULL
4	3B8ECB3E-2E60-4825-EF94-731346947962	2613	2614	NULL	NULL	1526436875000	1526436945000
4	6B0509D4-7C32-21A9-2013-26CE402B0151	2617	NULL	NULL	NULL	1526437839000	NULL
4	AD64A85B-9538-16CF-AC85-1FE304D77CBD	2633	2634	NULL	NULL	1526475598000	1526475625000
4	F2E86E00-B74D-A41C-D97F-97ACE5EF1B16	2655	NULL	NULL	NULL	1526529157000	NULL
4	38FF5D7B-3FE8-D1F4-9D94-F98826AA4CDF	2679	NULL	NULL	NULL	1526531790000	NULL
4	10DCE261-21B4-4DE7-9922-AC9908A34583	2680	NULL	NULL	NULL	1526532007000	NULL
4	446E68EB-4033-7B74-8936-F9EF8152EF24	2681	NULL	NULL	NULL	1526532065000	NULL
4	35D6761B-A790-0720-8381-4B1196180F5A	2682	NULL	NULL	NULL	1526532159000	NULL
4	C3FB9816-DB6C-7DB9-B154-6A6AC5385AB9	2685	NULL	NULL	NULL	1526532379000	NULL
4	14039360-FECF-B5C1-913A-A1C4D0CEE514	2688	NULL	NULL	NULL	1526532540000	NULL
4	AF2E4616-2F01-C555-7E27-E167188791F4	2689	NULL	NULL	NULL	1526532729000	NULL
4	3D74D861-DDC8-7CE8-973D-7D287E852E2F	2690	NULL	NULL	NULL	1526532848000	NULL
4	929207FF-64EC-E8EA-2329-26E702E7DAF1	2691	NULL	NULL	NULL	1526533329000	NULL
4	D7ACBC7E-FDAF-E5A6-F9D2-9CC2FE944823	2692	2693	NULL	NULL	1526533677000	1526533707000
4	5292E7C7-F8CE-32EF-8F06-A29245A7904B	2696	2697	NULL	NULL	1526533877000	1526533914000
4	F835782A-47B2-96D4-E624-BED7900148C3	2700	2703	NULL	NULL	1526534159000	1526534324000
4	4CB4B0B2-E550-3298-E412-8373FB530B51	2708	NULL	NULL	NULL	1526534590000	NULL
4	7551E057-C4E8-5E11-33BF-3031B4E21797	2709	NULL	NULL	NULL	1526534691000	NULL
4	80517D3D-B5AD-BA0F-B98A-5458E22E5B01	2710	2711	NULL	NULL	1526534870000	1526534984000
4	32FAD206-1153-F0F9-6070-FEC709938ACC	2716	NULL	NULL	NULL	1526535217000	NULL
4	4C31B28A-C595-BEAA-C737-A00C91D39101	2717	NULL	NULL	NULL	1526535510000	NULL
4	E92F2996-9507-284A-34CD-EEAD7DCAADA3	2718	NULL	NULL	NULL	1526535708000	NULL
4	EBBEF31B-EC7E-758F-DAF9-0D7FD8E22068	2723	NULL	NULL	NULL	1526537140000	NULL
4	C76F5D24-93A6-3758-572B-50DBB3D29D6E	2724	NULL	NULL	NULL	1526537297000	NULL
4	EC1FCB9F-B0F7-D9FF-0942-DB2D8A6FBDDC	2725	NULL	NULL	NULL	1526537436000	NULL
4	3BA77133-791E-7C52-98BA-4FBB8D466DF6	2726	NULL	NULL	NULL	1526537543000	NULL
4	8751346D-32D8-9CEE-61A4-BA3A304D7C9B	2741	NULL	NULL	NULL	1526539176000	NULL
4	6753EB93-5C48-09F2-4681-7EBF0D5DEFF0	2742	NULL	NULL	NULL	1526539308000	NULL
4	F0DFDBE9-EC3C-C052-A88A-F15337E3A145	2743	NULL	NULL	NULL	1526539519000	NULL
4	165C962B-31CC-9AC3-9C8D-9223D563311D	2744	NULL	NULL	NULL	1526539616000	NULL
4	FC6BBAB8-98EC-755E-51BB-55999B89B8B1	2763	NULL	NULL	NULL	1526540443000	NULL
4	5121B1B7-3303-8D25-8A12-00CDC5D7BB57	2764	NULL	NULL	NULL	1526540642000	NULL
4	BBA3DB23-5583-F876-8394-3F26E85A4CD7	2765	NULL	NULL	NULL	1526541562000	NULL
4	AE0CC50B-0C68-DC11-63FE-75B74EC8863C	2766	NULL	NULL	NULL	1526541740000	NULL
4	BC525424-3746-4051-E9F9-A2B7C9236FC1	2767	NULL	NULL	NULL	1526541892000	NULL
4	5D4D4F1D-47EC-8AF3-DF1D-FD330C53C57B	2768	NULL	NULL	NULL	1526542010000	NULL
4	28D80927-CAEB-5FBB-1BCF-BCC4879877F0	2769	NULL	NULL	NULL	1526542259000	NULL
4	3F7A595B-7EB6-A87E-0C02-E8C632DF7450	2770	NULL	NULL	NULL	1526542483000	NULL
4	86801EF5-2FFD-3418-BDB9-4B56942860FD	2771	NULL	NULL	NULL	1526542535000	NULL
4	CDD6B943-7A7E-744D-CAFA-48294ACBA194	2772	NULL	NULL	NULL	1526542565000	NULL
4	EC31A4AD-1CF9-1366-F14C-5BE067CA4E37	2773	NULL	NULL	NULL	1526542801000	NULL
4	F840CDA8-A40F-519E-569B-19246648480E	2774	NULL	NULL	NULL	1526542838000	NULL
4	6D1F6238-0C25-09B4-CF14-02F28732D3D5	2775	NULL	NULL	NULL	1526542995000	NULL
4	0034E5D0-7D31-D1F4-47BE-65D0DF664B36	2776	NULL	NULL	NULL	1526543023000	NULL
4	21AF37AD-593F-C491-43AA-2491BC88726F	2777	NULL	NULL	NULL	1526543070000	NULL
4	B517864C-3620-77DF-F4EB-1F4E1F67038E	2778	NULL	NULL	NULL	1526543130000	NULL
4	329C8862-9483-FD7B-2E2E-67EB5B9A3C23	2779	NULL	NULL	NULL	1526543349000	NULL
4	1E2ED799-7CE3-4FB7-C7B9-C4B497F7B90E	2780	NULL	NULL	NULL	1526543380000	NULL
4	6E669B1F-9205-279D-9075-AE1B2669E67A	2781	NULL	NULL	NULL	1526543492000	NULL
4	BE1D2085-14AC-C98C-7CDF-92066E29CD04	2782	NULL	NULL	NULL	1526543693000	NULL
4	B03C840F-4389-85FF-84CA-722DFB33AC16	2783	NULL	NULL	NULL	1526543730000	NULL
4	BE0D8BEA-FC36-0F7D-731A-225B50D16664	2784	NULL	NULL	NULL	1526543747000	NULL
4	1406BBB6-E1E3-7364-7341-0F77B1C7FDE4	2785	NULL	NULL	NULL	1526543848000	NULL
