count(dqid)	uid
4	1242A884-A415-B151-81C6-4C8FA3E79BBE
13	8F21609E-FD05-A100-1AD3-835151A79823
10	9E49FAB9-F97F-704D-07CD-85CDBE9E1018
2	A9DC6E46-FAAF-1C02-0B27-08A3028B6D10
7	F782B7EF-4D5C-F8DB-DED4-3E87084F68CF
