count(dqid)	uid
14	52238AB6-9BB3-5846-9E29-1F4FB5387F32
14	52BCDFB6-0757-C9F8-E32A-9251C56F6AE3
18	53A362AE-B5E2-390B-4F65-98BF47CC8EA7
10	53C71C01-355A-522D-EC03-3ED9B5795223
49	53EDB422-8738-9196-3FA6-146EB2451C0F
3	544AC9AF-F67D-7352-F600-633D2122600D
2	54A8E6C7-0C0B-961C-60CD-DB682A4F788E
13	54C412C0-03D5-603A-180E-F3F42595B3CF
13	54C6AC0E-9137-5E1D-2E63-453B25194D4A
13	5527ACDB-B66F-0D28-51B2-01815DAA386E
16	5545FA93-6DB0-FF2C-FD63-8B6553ED67BC
11	57112E1B-6F87-BB0D-B1F3-E22E1BFEAE34
52	57B46B3B-C113-34A4-D69C-04E0E5C23BE8
16	57ED0EAB-10CB-A32B-E193-86D9D00E1968
13	580F2F82-52F2-6F66-B15C-511109A1C6AC
11	581CE956-7AA6-366A-7081-AFF8148C3131
30	581FEA15-71A5-89F7-FD40-8C2ED1C1E117
16	5845D5F6-2334-052F-BDDC-71F2AE8814A5
3	5873C583-4FF3-26EA-87DB-E28A01F1B976
30	588481E0-0CCF-F618-B611-162D4B3F1FB1
30	58E1DC19-939F-A1E7-C7C0-05B81359FB97
16	59FE996B-F518-C9A1-FEE1-7E32AD94E448
22	5B8D5A27-F54A-E500-C8AA-6CDCE88E2341
83	5B9E0DCD-E790-1B15-3C5A-08C0737544C6
4	5BB17B66-1BBB-BCCF-C76D-E65E9874D93B
30	5C25ADBF-12A2-F1CB-FBE3-C28543746985
14	5DD1D7F3-7B17-1864-49BF-691797079A30
9	5E32CF49-BC10-0EC8-4DB2-EB05DEA88249
30	5F4262A5-ADF1-4D00-6749-6C0C89B7FA1A
4	5F7508B4-DC34-91BB-F951-3D95ABBDBF7D
13	5F918A1A-167F-D9FA-9FD7-55A22E65C675
15	6030ED4D-A7F0-7BDA-B103-8F1B97B803A8
15	60E0E6CC-992A-DDE5-BDEF-2924BCF9F158
16	6108EC99-CF34-C89C-E117-03E4DFF3FEC0
2	61AD6C64-FFA2-D28E-DDD4-874CFAD191C4
4	62B28958-5F8C-D78A-3C45-709A986E1584
23	62DDE4B5-D328-00F0-F2C3-D4784A4EE89B
13	6350ECD5-6A8C-EBD8-178A-C3B2A1738048
11	655C2FB5-FF39-B919-E705-F7177C222F08
2	65BD9540-8F60-799D-BB68-19D7998ACD7E
4	667F7106-74E0-1D25-272B-6B6CF8946797
13	67A15CE1-998A-59CD-6010-809825782516
19	67CD0989-06E5-2A85-7DD7-442919304954
4	68020A16-6FBE-24EA-81A7-78C20358133E
78	683DCE03-BB2C-0D1C-3C9C-C7D9717B2081
88	68B595D5-2E8C-147C-2934-9354F0F6385B
16	68BD5D09-1966-6870-AA08-6DE03B8EC5B1
30	68BE80BA-88F1-8660-389D-C8338EC64428
30	68BF3716-CE81-8D74-87D1-F2BF65EB2891
4	69D83E67-D4FB-DAAE-E4B5-7D00C234DB17
30	6B034FC6-3EC2-6E86-E800-56A8E38E9692
10	6B158408-45E2-B08F-50BB-6001D7A19701
7	6F8D4B18-A7AC-7B0F-20FA-02FE8ED96438
16	710B338B-CD52-B5C9-BF26-4810A19B72E3
60	71126002-E715-F7B7-806D-34FB24DCD493
19	72B8DE29-882D-3293-27BF-C0BBA99BC6CE
16	757FB0F6-2F9E-4B89-2706-7951E16A838E
3	7598AD6A-7F2A-60C1-BF55-48C60CB8925A
13	778037F9-7E7F-1014-17DC-E044BE627753
19	77ABAD83-A4B0-2E46-8A18-B4C68101E5D5
13	77E7FE6D-C590-8BE9-DF71-238037E4A4B9
7	7837D7AA-548E-B8AB-082A-ECA187B8A382
30	79B5D2DF-A13B-2B5E-9512-E4DF3FAE65CF
29	79E2AA33-7139-71F1-7AA7-00F2DD467CBB
13	7A18792E-4618-D74E-B9DD-72EBBEB8F12A
26	7A311F2C-4D42-ED56-3E4A-1E1C267C6B84
16	7A75D10C-3D30-F9D4-C5C2-A5153FEE6038
16	7C99606B-5F23-8C7E-F59F-DFE8C9F5B88F
43	7EF0DFCC-09BB-7571-BA99-B82DA542D84C
23	80AF4FC3-A136-DBF8-0DFB-438345028AD2
16	80C35D8E-6796-798A-99D4-274619EAE3CF
57	814DA711-C7FD-D704-0989-EEAECE2ADC51
19	81A20F49-1BF7-8586-6F59-3DF12E91F91A
10	82843AB0-9D52-BBDD-6191-81D2CDA08D1C
10	82E19CB9-9A28-6BF4-A0CC-F2BD3948A070
13	8367AA60-D5D5-04C4-0FE2-9191CD30B46B
16	83CE7E33-0E99-CB68-6D4E-E14A1FB219AC
13	83D01662-0511-0CA6-D978-51E8A811D088
16	84510861-F7DB-B20C-D498-21978BECE2E7
2	8555FA12-5439-35CE-38B8-0068A6A01007
19	85E6DB60-9C4B-0444-3CA4-DD8ED7BDF618
16	85EDD940-4D88-8960-EDA1-20E1A585B3D1
4	86523D30-73B2-2B5B-D31E-E674C36130B1
7	8824B71F-8050-D17D-D5B6-71EA03157F79
2	8891BCD2-F5C0-7A74-F668-7839D6114B88
13	88F82713-103E-E706-3C48-7EC7C53B487C
3	8911922A-87A8-BF3F-196C-1369E7CBFE7F
25	89A6DF80-E30D-30F7-56C5-B23C0BF655D9
30	89D67843-FE8F-D92E-4199-CB80873E8BE4
31	8A0000B3-9414-E057-7DE5-212841A61D85
25	8A15F890-6CF9-40FF-3EF6-9108F55D4606
4	8A2C0148-E97E-C8DF-7409-1750BA2100B7
22	8A381755-0DEB-1F63-06C3-CF3F73F476F9
28	8A8DC038-8360-FCD4-B2EB-9565E144A338
6	8B3CC596-1D98-F97A-20B0-2C3EB44A58ED
30	8C4371CF-8D9B-1061-2F47-3754CED9347E
26	8C6E41E6-3D67-EA8E-37B3-CB1927837B32
7	8D9DF6D9-2997-9914-C6CD-2F0B69101DD7
19	8DDCE9BE-9D62-1728-5993-A64DFB81A5D2
16	8E154E99-8BAE-B066-D68E-7BD80B48D68C
10	8E2170EC-E555-95B3-3B40-CFD834EAF58D
30	8FFC2A97-ADF7-D248-F1DF-56C55F509F0A
13	9034E21D-FC05-09D0-C6F2-784CA1BE0286
2	908D627A-E549-C015-5296-5907A53CC53C
3	90EE9216-089B-7C36-7323-50FF67107942
11	9304531F-2994-91EA-DB9C-B96846F57411
19	9344D83B-55E1-C2A1-8C2B-817310D59EE3
49	937BA7A3-E85D-DAF8-159D-F3FC820BDD54
18	94D2AE2A-1D87-74FC-C15E-41B84C8A0084
16	94F4AB8B-B0A3-DDB7-81B7-2CE9B1999C16
11	9595214E-C2BF-9F0C-52AE-B7363CAC06B3
18	96885F5C-05FB-85D8-3720-DB67C724F0E9
12	96DA113B-9C2F-5E18-3EB2-C296F7280168
16	96DB0CB0-D238-7E08-183E-B1C8730DE68C
73	97EDA7B9-8A9C-F673-E97F-EBA3A298B308
34	98975F7A-005E-05B4-7B54-907AAE132C08
25	9929EA82-73DB-F060-F30D-F589C05BD92A
20	99DB3A0C-34D6-AA38-9246-D809ADCB088A
11	9A7E844D-93A5-B1B2-5DFC-7588B49F8A2D
13	9B67408C-0D33-9D0C-172C-926785E13070
14	9C12D5CE-94FC-FD85-0F78-DE0A5A7DE3B0
4	9C2CD06E-F995-EF07-A297-C03598E50173
16	9C33BB7F-FFE5-695C-80D7-15A84AC467D7
3	9CD2CB3F-E949-7042-D455-B716B2284A5E
8	9CD5D157-70E3-40A5-DF6B-5C2937F12E5B
4	9D05B13D-1C46-51FE-1988-C7E14474870D
16	9D4918EC-F2B3-2C72-5A1E-D966D08FD2BA
15	9D7FD768-3E53-5C51-E978-9EE97EA1008C
31	9DD4929B-5957-116E-D262-EB2E7445FC0D
30	9EA36DF0-CF8A-DAD7-646B-5CABCE530E75
19	9EA499F7-A3A2-01ED-62CA-5B322A7B0C7D
19	9EB8C9CD-EBF7-0A1F-2D96-73AF3D0CE0FF
60	9F8981DE-96F3-FE15-DE8D-5C4E8EEAC20D
30	9FCC1905-277A-4A78-A8C8-DE4D7339DA90
26	9FCE1B30-109A-51E1-1F10-F5D452D3A0C2
13	A0DCD4FF-0107-3D60-C9DD-94E61D583C42
15	A15859D8-1262-26ED-9CC8-32BFE1E9532C
14	A1BBD309-DF4D-77C7-6542-3E70E555A51D
16	A2CDA362-8389-6D19-34B9-C5117A72DC57
12	A4660678-D8DC-0D14-EDF5-2B082410BAFC
19	A4793C10-7255-7805-4D78-838A2C1D8900
16	A49E13E1-C5FE-F9F3-6220-6AECC2C3FF99
16	A50506AF-4A1B-7D88-8095-8DDED0467739
16	A5D287E9-E31B-BC69-2FA5-F438D303BCC4
14	A6A342A0-CAE8-FBFD-8F7D-C26A7292EADA
8	A90C67E7-FCA2-C980-6B47-21D179B9D179
16	AA500165-57BF-EB06-E2CD-D3F0876BED75
2	AA7F581F-D9D6-B72B-1745-B0CBC7659DF4
107	AAFDE665-2D80-BE04-84C9-5C3840CFB238
4	ADDB3CD8-DD73-DBB7-AB77-804B3F4F0415
17	AF1C115D-5301-728D-62D2-33BE006AEC01
30	AFDDE8AA-CE54-D289-94D5-8674AEEE62C9
14	B0150FE7-64E8-0EAC-36D3-65870B30498C
50	B14A5A9D-7A14-4BB9-22F9-FCDFEA592A33
2	B197B949-656E-25BC-F2A9-6D2DFE967261
4	B1D8AFAD-FD41-26CA-EBC5-EB327B5BB5E4
31	B2503A7D-D5B7-03D8-7C86-86A2947FB524
4	B25ADFC7-1166-CD8E-0A98-786552A79947
30	B32371D4-1E3E-4830-DA16-AFF09890E857
16	B3CCF98E-890A-763E-9C5B-D424975944E4
13	B3D41E46-AB2C-EE99-19FC-1C7E274541E5
7	B5E2639D-0C0E-4C56-C6B5-C61B242115A3
4	B64182B0-27A4-8F3A-5F9C-83BEDE386ABD
4	B79A6238-3890-9057-DE46-783B538BB017
7	B8A548C5-9947-E4AA-7345-C44301C6046D
16	B8BA1D60-924C-39B8-C4ED-6203E92BB7D6
16	BA60EDB1-39C1-47CD-65DF-1A6DBFA3FB58
30	BB160A52-85A0-BF51-E943-4B5168ED78C1
10	BBAE6A0A-8EF0-4FBC-DA98-C9D8461555AD
10	BE3F379A-E54F-310F-5C41-0822A182228E
2	BE554459-B564-20F4-0655-060495A6A38A
22	BE601EEE-53AD-508E-64E1-66AF197C1E0E
4	BF452554-F758-A5BE-2E4B-F167E779A886
22	C0522A90-B6F4-6320-50C9-2A469EC62E67
16	C06C8D4A-38C8-85A4-3576-CABF436CA8C8
11	C0E78845-C2AC-F2BC-32EA-45AFAC7A5AE2
13	C1A76AE4-E6D9-46EC-0D71-48B2B069F988
21	C29492FE-69F3-A205-9E47-CB3DF850E888
30	C3A67569-B1E0-27C1-0250-DD301ACCCF17
19	C3E1CA0D-9201-0510-267B-4F8535B41882
32	C3F1CCF1-9751-22C2-2857-3680CDA26345
19	C40CAFCD-CE26-847F-49CE-856D04EAA079
9	C412D1C6-3971-F176-27FC-6182DCD72AF5
4	C493854A-CFE9-06B6-ECE4-01C3899BD02B
100	C4E1AA31-BE58-5237-6D6D-BDB0F9601178
62	C62A3BD3-8DB0-1E71-B26F-94F2444776DB
13	C7E35BE0-0BAC-322A-1C82-44E3A1FD2174
49	C8155811-3349-2456-1B52-B2B161707F2B
16	C821443D-96DD-705F-168D-15E908448D38
16	C936691A-BCD1-2895-6A6C-CC6D1FEBD81F
13	C94752F1-552D-0920-8F98-F944FC672783
2	C9608E89-7FDC-22E7-944F-FBD9FA738D5A
19	CAAAC889-86D9-AFF0-3700-07FEC099E947
30	CAC7A48C-621C-DC2B-5261-C08877EE1287
13	CCF0F6B9-A47F-CE1B-4AEE-B40CA9220957
30	CD15C881-1FB9-1449-2D3F-93BDCA3ED882
8	CD897FD0-C95A-E4C7-5530-88F06B443A12
16	CEFCA4A5-CD3B-911B-D366-ECD0EEF1FFE2
19	CF1C5640-6060-CE44-CC5E-CAA91D3346BF
16	CF5705F2-AB88-7B7A-029D-3BA833F3C4C3
12	CF607BF6-D10C-DA1E-B931-38DA171606CC
30	D1F89644-E88D-1D6C-AFC2-63F4FD0CD3CD
13	D2946521-9590-7A0B-2B1E-1627A153C8DC
2	D2C1AEB7-31C9-45A1-B4EF-785B451971DF
13	D2F06493-465C-BBF8-6FA2-5E2445E142E4
3	D32DF450-010B-9667-89FE-1641FAEC47D5
4	D33381C0-A8C7-2A09-5436-44E18478A15C
8	D3C07B25-5915-3BC5-9D3C-85F64F5D81D7
13	D3EA172B-2605-30FC-B39A-A8095D2D123E
11	D477D952-0C40-AF59-56DB-B7D0F9AC170F
16	D4CD2184-652C-8DE1-6094-7A5C44548121
4	D4D4EA0A-F314-3419-4771-4BBB46E5D841
4	D579D0B6-CE49-F0D6-4C84-B75C3D3060FA
4	D6C17BCA-0BDC-3DA6-E98C-BF37AD58BD86
16	D6E2F2C6-D64C-5271-461E-371F40E18FEF
95	D846276A-C61C-7D40-5C87-CD14B52E7D41
4	D85EC1CF-912E-942E-8D0B-DEF30BB31CDF
13	DB63217A-2D18-39BB-675D-D14450D77277
30	DC588CCB-0DB3-F060-F3A8-92895100B277
10	DE2E08B5-A47C-0E32-99A1-548F56F2102B
19	DE69B753-10B5-11A5-8E8B-ED7884E8F31E
22	DEA77400-6918-94CB-0198-AD5589C038EF
25	DFD07402-CDBB-CE85-21D4-28D4BCFB4FD4
7	DFEC4578-DDBB-3103-BC09-EA8EBEF33B3D
3	E0130EDA-E28C-2AAA-7880-B0CE0F6A4DE9
13	E04D6F11-BC78-D9A8-6A7D-6AAF55DB32E0
14	E1302665-7808-7B7E-1E2B-92F234A7241D
13	E14FEB61-A34E-739E-3FB9-A8076E74CA1E
30	E1A069F3-09B1-3BE6-0278-22B3B73485D8
15	E25E4D06-DE60-4D27-0689-D31226CF6C08
29	E2D2A540-3A38-A17A-1051-F48523274FA1
16	E2DD5F62-B248-ABD7-9DC3-E2C45B308DCB
25	E4AC79AD-3A4C-2AE8-142B-F19130675312
15	E513C101-982F-EE81-44A6-30610E23172D
16	E6444D80-C01E-EEA6-189F-9DD42F2048B7
30	E6523EFE-B08A-7C9F-8B73-1BA26703EDF9
7	E6681423-EFF6-7D00-D1D6-B0007CDF32E9
14	E6983887-0C80-B726-C137-18702B622C98
22	E94515B8-BB8F-E232-8BB2-9C20C004E896
15	EA9B2DA1-F824-EEEC-9D5B-6A2CFC01602B
30	EB61488F-2DD6-05DB-89BC-4D9416F2EA77
16	ECC536BE-5614-7048-B7A5-B8517E8BD6D1
38	ECD42D26-CA55-AE71-0BD4-D8749C2CE194
31	ED0AD434-939A-FAFE-DFEA-82CEC3D73ED8
7	ED87F8C1-8840-CCC5-218D-FF98EEC9BF4E
16	EDC73A64-3B63-4C47-58A8-57A200FE9709
3	EDFAB5FD-33C8-87EE-3E39-58B9462550DB
4	EE51D0FC-BCB7-8FF8-0E0E-8099CE3EA510
23	EE8FF33A-9320-FC4D-0351-27E5FB88D4C9
13	EF74078E-1A47-F579-1ACD-F907B7E8B8F1
8	EFDD08CF-CEB7-8F5E-3C6E-9528106B4F94
20	EFE08180-955F-3CFE-C5B0-8EA387025163
3	F000BCF9-78E3-C89D-F508-44941C59B977
16	F01691CE-C9AA-599C-5B0E-BC56F4BEEF20
4	F0370D24-4AAD-1FCC-91AC-8EA3445FEAE4
16	F06A7DA4-F59D-7437-85B7-38774F2829CF
13	F1B40F0A-59EA-5A46-400B-9C5332270268
8	F227CB95-7226-E2A0-3064-34258D6FC095
10	F32B1F96-58BA-21E5-ABC8-F49512DE7A33
29	F35C7B93-7682-FBA4-C3F8-56986CD5A401
68	F37BF8A1-3ED0-2ED0-107D-7C7AF9859157
30	F55CDA78-3B7A-775E-C90A-1D4F5E6BEC70
16	F616D80F-55C5-8FEA-67E6-D71946BF00AD
13	F61B502B-098A-186C-9F3B-BC181FA9F7BD
13	F68507A6-A835-3D17-E9FD-2B12F241CDC0
20	F6A6AC29-C36C-F836-7E85-AD13B4184988
16	F707B71C-97DD-8352-7DFA-0EC5859555E1
16	F74B559F-5D9D-5632-117E-5DE585110243
3	F7938725-9F48-53D8-B521-EA664669EFC6
19	F84247BF-009F-FAF0-C8D7-AA00229AA2F4
4	FC2E79FB-DBEF-7511-0189-8133859B99A3
31	FC655D4C-A6B7-80DE-20B5-77E9EF78763F
16	FD7A109D-48F0-C6EA-1141-11E2A1A718A2
3	FD889CE5-FE61-4E88-B6ED-696278EF5856
7	FDA32053-6062-05DB-065F-1EB43DEE44D6
7	FDE3784F-F49D-0995-A19D-919706943086
13	FE959021-CADC-655F-124B-EE90F7941DC1
14	FF0AA501-72F8-B07E-49A8-2FFFC4F59080
19	FF9A37D8-7743-E155-ED0B-65A9C1FD4A4D
