count(dqid)	uid
8	410C188A-AF47-2DA7-2F11-84AEFF0ADF47
20	42E6C7E9-6898-C389-3E08-3668EEF4A7D6
9	453AEDD0-5011-C5CB-C35A-5A7CB7892500
12	4609DEEE-A51E-6BA6-9525-4C3A818B74E0
11	46F31146-870A-6635-1A24-9AAB8E4B3CCA
14	47568D39-F804-882E-755B-66C7A34154F6
23	4815ACDC-DEC9-2B9B-E2B2-0CA2E2A81CCF
17	4823C4BE-0083-8121-E636-FA97D94805F4
9	4BF3A3A3-6A53-BB8E-FF74-53817043569E
9	4C1D44FE-6093-D666-D34D-B171713B3154
2	4E9168A1-B504-96B1-0C59-01CB0E42621A
18	4F8B7923-14EF-2D25-8578-26A39041D67D
11	50F1998E-8577-AA9C-C8FF-52AB0CC339C0
10	518770C2-DA14-CDD8-9229-2E471FDBDBCB
8	51ADEBEC-C580-EBDB-BED1-31D50931EDE6
5	51AE852A-2443-D60E-7B2E-4D8FFF317D1F
11	532EB5E9-4955-7939-8DA2-A3593A700DB9
9	53437604-1E7F-3901-1BFE-A7AE07EC47C0
21	578D33B4-ED0A-389F-C360-6DC55DAB0BED
22	58D529BD-8824-D1DB-1C3C-03C2CDC68E7A
20	5C8BF8F4-A51F-C10D-7C86-E2D980E8A760
9	5CD11CAC-CAAC-8731-6E15-DC7F5E5E082D
11	5D09C2A8-CB75-F8E9-C7AB-8CCFF1327DB8
2	5F607C74-D27F-EF1E-EA3D-B506498C2754
5	5FECCA81-9F63-DB6B-5FD1-9C634CD2352A
11	6095336E-1BFE-D03F-6772-3C4128DDDAEB
9	610288A4-5164-91F2-4EA4-CF3F978F3723
9	6373C7C4-4188-FC65-321E-1685886C83E2
11	63908675-14B9-30C0-A3A5-D47B67301FFF
5	63FF7591-0A0A-277B-A40E-39AC492A5D59
12	64C165E5-FD37-E46C-41BB-BDDE63C1C863
11	64F697D2-1902-A4B1-44AE-5BAE4F9200D6
11	66A48469-64EA-A601-360B-A255C354AF99
22	68E3083A-9910-C591-FBE7-E68E11D87B02
6	69A12480-6A29-DDE6-85E7-A1D4C7A5BA71
22	6AFED4E8-B941-9EBD-3615-92DBA7954FC1
9	6B0AA97A-2AA2-8163-FC2E-57C3B9958113
8	6C1EC1A8-7DA1-D0CB-A09F-B4E0EF7630DF
11	6CA273FA-D24F-E1A6-E2F5-CE4A35B4DA5F
9	6DE51D6D-DD35-8394-17DA-6B6355A7662F
18	6E09EA58-5531-8A57-F123-FF0F50B17B23
11	6EF8DEA9-8748-CEA9-2283-7E23C738F46E
2	6F064A0C-5521-A0D8-2F9C-A8D8F8B1598C
9	704E1367-E229-3F6C-2092-275C5F42D81B
39	70676C64-1086-D906-339D-8A31901B9800
23	7149D72C-34D3-CC72-1226-0B6742C21AAA
36	72193278-1421-0998-3782-2E698226C662
7	760BEF9C-69D1-26C0-2E11-5522ADE21777
9	7626146D-BA8B-35AF-7E2E-D2E10787D205
9	7680C577-8901-7DA7-6018-85837F81440D
13	76A0D7F6-A7D2-30F1-4334-4D5C153FA66A
22	77FED90B-86CB-ECB5-EC07-C3E07E087EB5
11	785A6488-DECC-9446-9D91-9F8480EAF384
22	799EE306-65DE-B080-2486-042A73335F2F
9	7F12800B-DF7D-A51B-0EDC-BABA4BC60914
21	8035B4EA-0843-B94B-584A-5D4455D40322
9	80B2012E-5802-90B3-4227-F8FDCDD0C2A6
13	82206522-44E9-93A7-04E4-1E460CD617AA
11	82651C6C-6530-B86C-83F6-05A858CC7F57
22	82BA25CA-7598-2724-9D7A-9C1E1938CBEB
11	84DD24EF-F94D-2500-D0B7-C25191D1C88A
11	86C384AE-F82D-6375-44D3-72380A243D58
13	8785DF08-4A5B-83D8-04B0-28FDE48ECCE5
9	88755E94-38CC-F3F6-DAD5-E75CD0BF4833
22	89C2F315-1647-89CD-6FC4-EE546DFC8D5F
5	8A41109A-8FD6-B9CC-2625-A0B3A492F188
9	8B992D57-E5FF-AA6D-2FE5-09F4F4C3133E
16	8C29FF3B-45FB-A692-4027-97EAEE01D339
22	8CFBA3C2-41C3-FF2D-1D3F-EFCEC95F1134
11	8D46E431-A4FD-073F-39F7-833D1C729893
6	8DCEF046-AB1B-6017-E655-84F83B81C479
18	900DED34-426C-CB50-9970-D41CA450F705
22	91AD5D84-AB00-94C5-256E-32B8C4F634E5
11	91BD1277-EC13-3EA7-B59D-2C50782286D3
9	9260FBF3-527A-8EE7-9E49-015540601B35
11	92CE607B-1408-54EB-90BD-E8925DD0935A
11	92EEC3DD-C822-11D6-0D21-279440E3F6E1
5	938431DF-2B8B-2B60-5F1E-1A980A1E783B
11	945517C5-17C2-835B-55EF-C5623DC11DD4
7	94DFFC08-A3F3-559C-B253-EE0AF0343305
9	9602B8CE-68DB-EF30-F74B-2F297421C0A7
2	969C2CBF-ECDA-D028-7782-92FFF8926CBF
22	97475E7A-574D-CFFF-5E36-20257BB0111E
13	9A156C26-7E70-CCAE-ECA9-4ED1FD877E54
21	9AD58DCC-D8BD-FA21-23A3-78C29CB73901
2	9C98C152-8D31-0853-A3D3-7F7875D99989
11	9E03D281-A685-0039-81C6-0BCB27F56A7A
22	9E1DCA31-1019-F324-D26B-58B38AEBE0CE
11	9F9FEF13-C551-2E8B-3845-AC26A6E82A01
6	A12A797D-7234-6E1F-506E-5E316BA846D3
5	A23ED3F2-5018-B336-DA2B-31BE81D5F16E
9	A294F636-6AD6-1B97-8822-64E16A6A5C75
13	A376898D-7777-43A0-E130-0A106AA99CBA
5	A3A53DCF-6196-E281-CAF0-6AF527FD2531
20	A3DE9D17-58FC-53DE-C7BE-FB9D969790BF
22	A46C86C4-8E62-F458-5469-5829630ABF52
90	A470F735-189E-7C04-B7D4-A4BF2A4CE36F
9	A688DC35-50DE-4EE4-EC91-3E558E351C4A
13	A7D129C1-583F-0376-787D-3C9EA464E78A
9	A8010EA8-76A7-F04C-9D95-99F44396EF50
22	A9B1CAA6-331B-E7CD-0A27-936298246D72
10	A9B46C39-CB2C-2BA8-A823-A3BC0436FA83
5	A9F4DF8E-071C-8A4F-5D0C-50D7038C1026
11	AC1E0CDB-3CA2-3CFB-C034-0D4FEADB4C2F
12	AD4BA607-ACF2-494C-88D1-AA334601F329
22	AD4DE296-ECA6-4C19-3027-395F19FAEA44
5	ADF4294E-4E76-67D0-0712-695842FE861E
22	B25290E6-B672-16D6-0C81-2B8EE4FBE2E6
6	B372D22F-45E1-D413-5B9F-D7D614D05A77
5	B5A93B49-7600-AF2E-D7A1-EE86DCC63098
13	B610C454-1B44-1C07-6D89-0967A40F0547
9	B71603C6-E72E-3841-5830-9B3DBC252A09
22	B8B3B6CC-F9E9-40A5-5B60-64569546C2A2
9	B9FA0E6F-7C91-0C8C-9649-18170D976E5E
22	BB4F9ACA-ED37-7C94-D17D-691814087103
11	BB9BDE09-3619-C188-8B61-A2134EDB9055
22	BCA86F19-B82E-2C1B-0B13-7EE967324EFB
13	BDE035FD-0274-9B62-0AD3-3981E5F3B794
22	BE6299A3-E7E3-A352-D33E-AD01BDE736EB
9	BEC2B757-E638-CAEB-0F61-E79A1CF870A2
13	BF2B4B10-BAD6-30D4-DDDF-D350995D0625
8	BF35A5B2-3799-5F17-59DD-5A52CEB029B0
24	BF9B0D1F-BBFD-A3ED-50BE-4DBA6047AA2D
11	C0B5982C-1C5D-E9E3-9464-F918CD2F8046
50	C109A2BC-373A-3C30-BF41-60F5FC7778D3
9	C11EC252-ACC1-FF8A-FFB1-C0CB7368E49B
11	C2AC5243-16FC-EB81-2244-3278F5E3E631
9	C2FCFF4D-2E2A-B2F6-B674-E0BB5DB6CBA6
9	C5D074DF-73BE-CFDC-DFC8-DA3DEFFD3F1D
13	C60E9023-A2CA-324D-15F5-35D273FCFBE6
7	C62A3BD3-8DB0-1E71-B26F-94F2444776DB
10	C6C6E245-AAFD-5DCF-3D95-09395521F1C8
10	C74E75EB-1DB0-A0EC-6854-482236FC87E7
17	C7805FCC-F2C6-4D33-F4AB-9335FB0BD845
11	C79335E2-C2CC-3D68-B985-35754DE333C7
37	C837AD65-371B-960C-666C-305DE8A58700
10	C9305950-0E03-D133-2095-7FACB544698E
21	C95E14EE-B16C-3CBD-B31C-A85ECA79624F
10	CAF89CCE-9B7E-BC72-48AD-1BA864B4F837
13	CC3A63E5-0839-21CE-151C-01556AE33805
5	CC64921D-862B-E528-1179-0252259960BE
9	CD140CD1-3AC4-4DCC-6396-C44AFE2AC030
9	D1BBC55E-EE3B-39E5-6ACA-FD50A32F472E
17	D273891A-905F-E7AA-DACC-9E6A51AF5EDA
15	D2B29783-8099-D3AD-9652-233D03EBD87E
15	D44B29F2-B354-A8F2-E62A-30C6E6A789FB
15	D4E29F53-C3EE-AF44-B2D9-9690475282EA
13	D58D2947-9834-AF03-A9E2-CB3E90480E31
5	D726F367-4DA8-3637-E212-BEE09E1B8433
17	D7A60D00-3918-A63D-D1F0-E60B50CE77FC
11	D7DE1950-BF15-CE01-56F2-D6AEDB0196D0
9	D966BA72-1F75-720E-FFBC-EBA36CAEE950
10	D99DEF20-55DB-5048-1787-8C9972D9BA18
22	D9ADD478-DE3E-462F-1F30-7B19C276E2EF
22	DBDF37BF-A78E-2010-46BC-4FD9422350CE
8	DC0D8CC7-ADCA-E6EF-1BF5-05988B28392D
11	DCE0E917-79F6-AE7B-D435-889958D84FD8
9	DD4FAD10-C570-486E-EF74-8F3990D46634
9	DF031F12-887E-262D-8A64-FA25E002EC7C
11	DFFE4194-8347-66D3-FAFF-8F807693EFE0
11	E3C7FCA8-57DC-FF29-4DD3-A7D111587ADE
22	E4529604-122D-877B-0019-AE15AE3E6578
9	E48B0EDF-B7BA-3736-A6C4-59FD6136126D
23	E4D1A991-A852-4F33-2664-1333D1FD9373
11	E57B29B2-F5A6-2785-FDB5-D175A11C5C2F
11	E58A24D9-7FCE-5A16-0DE1-9B6ECB8C3FC7
6	E638FE0E-4610-F2AA-EDD3-7EC7076CF20D
6	E67C81F9-3E9E-4E39-2C8F-559BBAD96CED
19	E7761810-3282-2FEC-61E9-D84F24F3E1C9
46	E89C741A-2A82-462A-5B5B-449D9C71C00D
9	E9EDD8F9-6206-80E2-A5CE-067FC0C28772
8	EBFAAF75-5E43-6361-77C8-CF9560023330
24	ED019263-9FFB-41E8-D1D3-2F4D5C0365C2
11	ED8413BD-0D52-F5AC-B1D6-964BF17D9880
20	F0362ED6-4B26-1905-8140-305B71A4269F
11	F0676080-CCC6-9BCD-159E-AA10C3DC935F
11	F09E6309-E735-D510-782A-346160F9EFCE
5	F09EF30B-6E1A-0AF8-2EC0-9034A3D4460F
5	F0AADC62-AF59-57BB-752A-867651152034
22	F46F358A-B1B4-A5CF-BF18-F4A7C28E7FFD
2	F499B08F-2FF2-F4C3-F53F-C50790F8EA48
2	F543C777-6D1A-7EDA-1CFC-E77B5E9443CA
22	F5AEFF07-6483-FB42-CD22-03F74110DC6F
13	F763A949-4504-FFD2-03CD-92CE5A2CF03A
11	F7938725-9F48-53D8-B521-EA664669EFC6
11	F7E73F8C-8CE8-228A-8494-8A391E8229F0
17	F9292525-3EA9-43A5-32E9-D67A9B06BCCB
9	F93573BA-E86E-DBB7-A947-BE620CB5967D
17	FD1F601D-930C-CD38-0970-A82B2359C392
19	FDD34CD3-602F-7DB6-96A8-8E1CB7B3494B
9	FF648762-D403-20FC-67EB-773C844D4CC4
46	FF795F30-AF36-3817-E6FD-81795253833F
63	null
