qid	dqid	start_id	end_id	start_details	end_details	start_ts	end_ts
7	E37B6CF9-DDD4-8D1C-6226-0D5412429962	21063	NULL	{"goalTime":"8:17"}	NULL	1527434894	NULL
7	E7BA4BDD-8B83-F5B6-E9AD-191A6D6F50C0	21092	21096	{"goalTime":"7:12"}	{"won":true,"time":37.833333333332}	1527439650	1527439693
7	3959E6CB-5E46-F01E-4295-B253137A07C1	21150	21151	{"goalTime":"7:55"}	{"won":true,"time":32.533333333333}	1527441519	1527441559
7	77B77FF9-074B-CD3B-D733-AAAAD1D6C19C	21235	21240	{"goalTime":"7:14"}	{"won":false,"time":21.483333333333,"answer":"0 0 4 6 5 \\/\\/\\/ Correct: 464"}	1527445057	1527445109
7	97958998-0153-F0FE-D9BA-EA41DF3E0A77	21245	21248	{"goalTime":"7:54"}	{"won":true,"time":30.35}	1527445172	1527445224
7	550B3F91-89E6-E12B-388F-E1AC661C2A95	21251	21252	{"goalTime":"6:45"}	{"won":true,"time":30.016666666666}	1527445241	1527445287
7	F694A8B3-1184-D4C1-A1D7-7AF838D42880	21309	21313	{"goalTime":"6:19"}	{"won":false,"time":22.766666666667,"answer":"0 6 0 4 9 \\/\\/\\/ Correct: 409"}	1527446205	1527446265
7	CD367361-2D24-E7A3-08DF-DD3F87688622	21352	NULL	{"goalTime":"7:14"}	NULL	1527448334	NULL
7	EA9C44AB-BD9C-4DAF-5A6B-223823328422	21396	21397	{"goalTime":"7:27"}	{"won":true,"time":39.716666666666}	1527451073	1527451120
7	E1A48254-2947-252F-B621-6ADB14C1AD3B	21468	21474	{"goalTime":"8:23"}	{"won":false,"time":36.249999999999,"answer":"0 0 8 5 7 \\/\\/\\/ Correct: 533"}	1527452224	1527452295
7	51CA0A0C-2A2F-5AA8-3B6A-022DB3A386C6	21481	21488	{"goalTime":"8:55"}	{"won":true,"time":43.266666666665}	1527452392	1527452456
7	2CA771D0-8B15-656C-4ADD-0001696325F3	21484	NULL	{"goalTime":"8:38"}	NULL	1527452401	NULL
7	05385D9E-C4F6-E383-110B-E034A7ED2B04	21524	21532	{"goalTime":"7:18"}	{"won":true,"time":43.616666666665}	1527453333	1527453394
7	D97C5446-FF80-4790-5D06-4919421CA643	21574	21577	{"goalTime":"8:10"}	{"won":false,"time":22.3,"answer":"0 0 7 6 0 \\/\\/\\/ Correct: 520"}	1527453872	1527453901
7	2EB0B45C-4B0F-B368-01A9-3B5EC3E8E7FF	21611	21612	{"goalTime":"6:49"}	{"won":true,"time":26.083333333333}	1527454358	1527454417
7	6707A05B-32D6-9647-B4F1-648D6EF7C96A	21668	21671	{"goalTime":"6:49"}	{"won":false,"time":75.799999999997,"answer":"0 1 0 0 0 \\/\\/\\/ Correct: 439"}	1527456593	1527456684
7	9FF7B1AD-401F-451F-9CC2-F70B4FD5A8C5	21690	NULL	{"goalTime":"7:48"}	NULL	1527457048	NULL
7	E2FC36E4-98FA-B586-2394-01455C58927E	21696	21697	{"goalTime":"6:41"}	{"won":false,"time":71.766666666664,"answer":"0 0 4 3 0 \\/\\/\\/ Correct: 431"}	1527457319	1527457405
7	EE9969D1-382A-195C-489C-3D4082E2973E	21717	21718	{"goalTime":"8:53"}	{"won":false,"time":12.8,"answer":"0 0 5 6 2 \\/\\/\\/ Correct: 563"}	1527458175	1527458192
7	2A5F59FB-F5A5-EF59-8B94-218CE1B13033	21739	21741	{"goalTime":"8:55"}	{"won":true,"time":50.066666666665}	1527458688	1527458744
7	A9ED56D3-263C-1A4B-8931-D1E65E3B2160	21776	21777	{"goalTime":"8:43"}	{"won":false,"time":55.899999999998,"answer":"0 0 5 7 3 \\/\\/\\/ Correct: 553"}	1527459804	1527459868
7	13C5283A-6928-D5EB-D57F-853B9E985E3F	21811	21812	{"goalTime":"8:16"}	{"won":true,"time":75.43333333333}	1527461841	1527461926
7	35D86277-8FB0-7A0A-BEA1-13562B5AAAFA	21872	NULL	{"goalTime":"8:47"}	NULL	1527464041	NULL
7	1D9E8302-AF7B-4027-2CE5-A8F2D06022C1	21898	NULL	{"goalTime":"8:47"}	NULL	1527465074	NULL
7	5DED10DE-7CFC-BA6F-B68A-ED50A4DF164C	21945	21947	{"goalTime":"8:20"}	{"won":true,"time":8.7}	1527466720	1527466793
7	C3B331F7-501A-91FD-5638-33186F76D7C3	21972	21980	{"goalTime":"6:55"}	{"won":true,"time":16.916666666667}	1527467097	1527467168
7	E45705FE-4973-894D-ACC5-286B8131DBBA	22011	NULL	{"goalTime":"6:12"}	NULL	1527468120	NULL
7	E5F17197-5BB2-CE55-1DDE-5751EB543922	22050	NULL	{"goalTime":"6:27"}	NULL	1527470866	NULL
7	CB257A1A-E717-704F-EC86-181C355CD467	22058	NULL	{"goalTime":"7:51"}	NULL	1527470980	NULL
7	4EC521C4-425D-C15A-A5B4-6A0A1909C0EB	22088	NULL	{"goalTime":"8:50"}	NULL	1527471967	NULL
7	D4CA6AFA-3535-0D57-1A04-C65541E3092F	22143	22144	{"goalTime":"6:15"}	{"won":false,"time":21.716666666667,"answer":"0 6 0 1 5 \\/\\/\\/ Correct: 405"}	1527475348	1527475401
7	D1EC0EFC-E490-4A47-FE33-2724FC3E4B38	22165	22170	{"goalTime":"8:20"}	{"won":true,"time":12.25}	1527476047	1527476085
7	5C1F9264-54A0-BA82-2700-881AC39ABFFA	22260	22264	{"goalTime":"7:28"}	{"won":false,"time":10.516666666667,"answer":"0 0 4 7 6 \\/\\/\\/ Correct: 478"}	1527478687	1527478757
7	48A1A8DF-B599-9D9B-FF1C-DF992DB34BD0	22261	22262	{"goalTime":"6:21"}	{"won":false,"time":31.483333333333,"answer":"0 0 5 4 9 \\/\\/\\/ Correct: 411"}	1527478692	1527478733
7	F9ACEF1E-8CBB-018B-455A-03A9A97EEE04	22307	NULL	{"goalTime":"7:10"}	NULL	1527483429	NULL
7	0014076B-E55B-AEBE-8917-A639BCCCB5DC	22309	22310	{"goalTime":"8:54"}	{"won":true,"time":26.833333333333}	1527483435	1527483491
7	EF6D0804-D6B3-74F2-0C78-DB03020446A5	22349	22350	{"goalTime":"8:43"}	{"won":false,"time":46.549999999999,"answer":"0 0 5 4 3 \\/\\/\\/ Correct: 553"}	1527485575	1527485634
7	48F36FBC-127B-8A72-E32F-E87480C2FB67	22372	22373	{"goalTime":"6:24"}	{"won":true,"time":50.749999999998}	1527485961	1527486018
7	D3F05C0F-33CB-EA94-6055-383230883FC2	22405	22422	{"goalTime":"6:52"}	{"won":false,"time":36.166666666666,"answer":"0 0 9 3 8 \\/\\/\\/ Correct: 442"}	1527487058	1527487290
7	A55CC6AF-DA4B-B6FD-9040-1E5C35AE6753	22419	22424	{"goalTime":"7:12"}	{"won":true,"time":54.933333333331}	1527487246	1527487315
7	82D40875-AF23-361F-3E57-4CB4707D0B2A	22444	22449	{"goalTime":"8:17"}	{"won":true,"time":35.699999999999}	1527487621	1527487666
7	EDDBB1E8-0016-C1FE-E365-8CC87CE02069	22461	22464	{"goalTime":"6:11"}	{"won":true,"time":50.616666666665}	1527487811	1527487869
7	5DD741D4-0BC8-1617-4A16-EF60C08459B5	22493	NULL	{"goalTime":"8:45"}	NULL	1527488168	NULL
7	23D8BB7E-722B-4647-E934-7D0D2813ABEC	22554	22555	{"goalTime":"6:23"}	{"won":true,"time":43.466666666665}	1527493113	1527493167
7	435AA4F7-1B4B-32D6-D10A-BEB7DF775A89	22587	22588	{"goalTime":"6:16"}	{"won":false,"time":47.766666666665,"answer":"0 0 3 1 4 \\/\\/\\/ Correct: 406"}	1527495776	1527495837
7	96C7E5E4-758B-4B70-EAD9-511D951E4A3D	22615	22616	{"goalTime":"6:22"}	{"won":true,"time":47.549999999999}	1527499377	1527499471
7	8D14430E-28A6-3FC8-DDFB-78C1109E0C60	22649	22650	{"goalTime":"7:42"}	{"won":false,"time":27.266666666666,"answer":"0 0 4 6 2 \\/\\/\\/ Correct: 492"}	1527502893	1527502956
7	78D75FD2-006B-7D20-785E-41F251D119F0	22703	22704	{"goalTime":"6:24"}	{"won":true,"time":43.033333333332}	1527505460	1527505510
7	2841E987-19E3-4930-504A-C5333A120BF0	22751	22752	{"goalTime":"7:10"}	{"won":false,"time":16.216666666667,"answer":"0 2 0 4 9 \\/\\/\\/ Correct: 460"}	1527508234	1527508261
7	8B9C1F5B-0790-72E6-678D-650168122C6F	22767	22768	{"goalTime":"6:32"}	{"won":false,"time":24.216666666667,"answer":"0 0 6 3 2 \\/\\/\\/ Correct: 422"}	1527510192	1527510232
7	584FAFA2-2987-39CC-DA0B-DD5789AD6DFE	22810	22812	{"goalTime":"7:38"}	{"won":false,"time":37.499999999999,"answer":"0 0 4 7 1 \\/\\/\\/ Correct: 488"}	1527511320	1527511365
7	1783C1F8-63CC-4E4D-3D2B-C321B91E8912	22832	22833	{"goalTime":"6:27"}	{"won":false,"time":31.616666666666,"answer":"0 0 4 1 6 \\/\\/\\/ Correct: 417"}	1527511843	1527511921
7	992F1F4C-B089-1457-37BB-5CD5585E334A	22869	22870	{"goalTime":"6:21"}	{"won":false,"time":49.416666666665,"answer":"0 0 4 2 1 \\/\\/\\/ Correct: 411"}	1527513244	1527513301
7	FF3D6F32-491F-AB76-C15A-C8B42C7406D7	22883	22884	{"goalTime":"6:23"}	{"won":true,"time":56.999999999998}	1527513548	1527513615
7	0C3B19CB-8DB3-EDF7-A211-172C06401367	22943	22944	{"goalTime":"7:48"}	{"won":true,"time":23.133333333333}	1527515764	1527515798
7	326817CA-6E27-0D7F-046D-A4EA942F860C	23003	23006	{"goalTime":"6:49"}	{"won":true,"time":14.566666666667}	1527517466	1527517488
7	522479D8-8E67-7C8F-B0C0-1951C54C15DA	23063	23068	{"goalTime":"8:48"}	{"won":false,"time":22.3,"answer":"0 0 5 8 8 \\/\\/\\/ Correct: 558"}	1527518900	1527519016
7	FC925EBF-E9B2-C976-921A-AA9ACEBE8DD9	23073	23075	{"goalTime":"6:15"}	{"won":true,"time":24.683333333333}	1527519124	1527519155
7	D03DB172-189A-5921-3F45-CD9E1C147FC5	23145	23147	{"goalTime":"7:52"}	{"won":false,"time":16.05,"answer":"0 0 5 6 2 \\/\\/\\/ Correct: 502"}	1527521882	1527521909
7	588FB3EF-1785-517F-27F7-47C645CE4839	23152	23153	{"goalTime":"6:18"}	{"won":false,"time":19.966666666667,"answer":"0 0 4 1 8 \\/\\/\\/ Correct: 408"}	1527522032	1527522068
7	92277CCB-BDC8-8C12-359C-C745CE119DF0	23220	23223	{"goalTime":"8:16"}	{"won":true,"time":33.449999999999}	1527524206	1527524256
7	3B3B5E05-DDB2-8BA8-109A-75810C26B1DC	23233	23235	{"goalTime":"6:51"}	{"won":true,"time":45.266666666665}	1527524379	1527524431
7	D387457B-E571-C27C-3B90-F7D110364C83	23275	23276	{"goalTime":"8:50"}	{"won":true,"time":48.233333333332}	1527526462	1527526522
7	100F1918-A6EE-425E-0BA2-163380DE616D	23391	23393	{"goalTime":"7:52"}	{"won":true,"time":48.216666666665}	1527534039	1527534102
7	92B88DAA-1537-1D25-124A-55C7DDF6DCF8	23424	23428	{"goalTime":"6:23"}	{"won":false,"time":11.1,"answer":"0 0 5 9 3 \\/\\/\\/ Correct: 413"}	1527535075	1527535111
7	00582381-99EA-31E1-D4FC-CEBFBAF8B407	23455	23458	{"goalTime":"7:46"}	{"won":true,"time":40.849999999999}	1527536566	1527536620
7	8E415EA0-A48E-47E4-534E-2F8A51D73B62	23494	23496	{"goalTime":"8:54"}	{"won":true,"time":42.033333333332}	1527537126	1527537179
7	F7AD9F8B-26B2-ED5A-83F2-4D411F22B798	23533	23534	{"goalTime":"6:12"}	{"won":false,"time":23.633333333333,"answer":"0 0 2 8 2 \\/\\/\\/ Correct: 402"}	1527539891	1527539929
7	A5FB9515-5C1B-E96E-7BBD-E9A7D16DB8AF	23591	NULL	{"goalTime":"7:37"}	NULL	1527542786	NULL
7	E6E7144A-8117-A882-CCAF-3E502112472D	23694	23706	{"goalTime":"6:13"}	{"won":true,"time":23.933333333333}	1527544383	1527544442
7	D3697F94-A9C0-39DF-319C-9C1DAA9EFE19	23705	23722	{"goalTime":"8:11"}	{"won":true,"time":59.383333333331}	1527544441	1527544511
7	42DA9A43-DF9B-3A51-A97D-46DD55F90612	23990	23996	{"goalTime":"8:49"}	{"won":true,"time":52.666666666665}	1527546062	1527546123
7	A8F99EE7-6597-6DA1-F938-3FA3EA49CCCE	24078	NULL	{"goalTime":"8:21"}	NULL	1527546650	NULL
7	46739BC3-C1BC-2766-63A6-56225E7AD2B8	24145	24164	{"goalTime":"6:29"}	{"won":true,"time":24.4}	1527547004	1527547071
7	2F7C840D-CA73-7322-542D-A15E564BA127	24253	24257	{"goalTime":"6:46"}	{"won":true,"time":37.383333333332}	1527547409	1527547459
