qid	dqid	start_id	end_id	start_details	end_details	start_ts	end_ts
17	AB5C4F35-389C-3489-EE40-AA0EF02AEB84	21162	21168	{"goalTime":"6:35"}	{"won":true,"time":133.43333333333}	1527442254	1527442394
17	2B216B18-1EF2-8256-BF3D-97E12D89F771	21311	21315	{"goalTime":"6:35"}	{"won":false,"time":62.549999999998,"answer":"16:35"}	1527446231	1527446302
17	6A104FB0-B5B8-A6B5-C29A-42CD505E1FEE	21446	21461	{"goalTime":"6:35"}	{"won":true,"time":131.7}	1527452031	1527452170
17	53163E56-925F-C6B3-1414-92F642C55F8C	21569	21581	{"goalTime":"6:35"}	{"won":true,"time":105.58333333333}	1527453837	1527453957
17	BC8AC6DC-E24F-D7DA-204F-603D0A801D37	21731	21732	{"goalTime":"6:35"}	{"won":false,"time":19.2,"answer":"16:35"}	1527458495	1527458518
17	B1821684-3625-08E0-A407-27EF85286993	21737	21740	{"goalTime":"6:35"}	{"won":true,"time":60.533333333331}	1527458659	1527458736
17	5A8D3AC5-76C2-AB3E-5473-5AB50E16D653	21850	21851	{"goalTime":"6:35"}	{"won":true,"time":89.949999999996}	1527463260	1527463357
17	68733CA4-0D8F-86F2-FE6E-D71DFAA1A237	21994	21995	{"goalTime":"6:35"}	{"won":true,"time":39.833333333332}	1527467554	1527467600
17	B0835E87-1DC6-FEFF-BB9B-D82766D09916	22009	22012	{"goalTime":"6:35"}	{"won":true,"time":33.399999999999}	1527468095	1527468209
17	54E0A31A-5798-0061-6D01-2E82D8F5A414	22204	22208	{"goalTime":"6:35"}	{"won":true,"time":57.383333333331}	1527476899	1527476967
17	C1E9FF8A-1489-8869-6BB4-02D46969D532	22212	22223	{"goalTime":"6:35"}	{"won":true,"time":129.48333333333}	1527477012	1527477195
17	4D5D4B1B-FE1E-580E-4A80-31FC4D98C624	22226	22229	{"goalTime":"6:35"}	{"won":true,"time":24.7}	1527477235	1527477282
17	557617FF-CDC4-110B-28F4-66943AF613BE	22275	22276	{"goalTime":"6:35"}	{"won":false,"time":57.749999999998,"answer":"16:35"}	1527479326	1527479390
17	B431D4B4-6063-1326-C6D2-396291D10AA8	22462	22467	{"goalTime":"6:35"}	{"won":true,"time":61.366666666664}	1527487820	1527487892
17	ECBBFDBF-EBC0-BF7D-45EA-083D36FD0A5D	22509	22512	{"goalTime":"6:35"}	{"won":true,"time":73.316666666664}	1527488667	1527488751
17	4678AE7B-C8D5-43D6-32B4-C31B37DDD7F6	22517	22518	{"goalTime":"6:35"}	{"won":true,"time":58.749999999998}	1527488885	1527488955
17	E914E4F8-7AC1-A876-4FD7-F63610D7E7E9	22830	22835	{"goalTime":"6:35"}	{"won":true,"time":176.40000000003}	1527511784	1527511972
17	360AA663-0271-33D0-9266-87CC0B895E74	22912	22913	{"goalTime":"6:35"}	{"won":false,"time":51.383333333332,"answer":"16:35"}	1527514327	1527514390
17	B6BBF856-F910-5DC9-B940-5051D9BA7210	22921	22922	{"goalTime":"6:35"}	{"won":true,"time":107.21666666666}	1527514795	1527514909
17	D61FFB7D-D89D-E664-F9F9-51FE14BF9F5B	22966	22976	{"goalTime":"6:35"}	{"won":true,"time":83.23333333333}	1527516796	1527516887
17	B833FC93-6BEA-CFCD-3FF4-A2F37DB055E0	23116	23117	{"goalTime":"6:35"}	{"won":false,"time":53.766666666665,"answer":"16:35"}	1527520143	1527520204
17	B805ED95-5F88-CE90-0EE0-F84A36DFA60E	23189	23190	{"goalTime":"6:35"}	{"won":true,"time":49.216666666665}	1527522818	1527522876
17	29C20B10-BD03-63E6-11A5-DE0E7741355A	23515	23516	{"goalTime":"6:35"}	{"won":true,"time":158.35000000002}	1527537921	1527538085
17	0BA0E43D-EC90-AF1F-439E-87449D756898	23570	23571	{"goalTime":"6:35"}	{"won":false,"time":87.799999999996,"answer":"08:88"}	1527541487	1527541580
17	20B028F4-874A-FF33-2ACB-D96AE5A4C149	23931	23942	{"goalTime":"6:35"}	{"won":true,"time":106.01666666666}	1527545543	1527545659
17	0B61124B-B98F-A02E-83BF-AD1C6E621532	24378	24401	{"goalTime":"6:35"}	{"won":false,"time":30.333333333333,"answer":"16:35"}	1527548039	1527548197
17	2984B417-F2C0-9D39-FA43-C6BA7BB8FDCA	24789	24792	{"goalTime":"6:35"}	{"won":true,"time":41.949999999999}	1527550867	1527550922
17	408A87A7-45C6-8934-061F-5EDC8089825C	24810	24823	{"goalTime":"6:35"}	{"won":true,"time":74.849999999997}	1527551020	1527551103
17	A42DDDA6-AD32-D37C-4CB2-809AB7FA5E15	25611	25675	{"goalTime":"7:35"}	{"won":false,"time":182.75000000004,"answer":"00:00"}	1527556865	1527557070
